G2.L2TV,G2.CPD,G2.TNL,G2.TTXD1_9
1.0,78.76000214,88.56175995,832.8457642
1.0,78.6664505,88.56085205,832.9031982
1.0,78.86071014,88.56175995,832.8861694
1.0,78.87519836,88.55718231,833.0709839
1.0,78.74571991,88.559021,832.8991699
1.0,78.77446747,88.55932617,832.8572388
1.0,78.65219879,88.56175995,832.8450317
1.0,78.87524414,88.55596924,832.9016724
1.0,78.78168488,88.55840302,832.9724731
1.0,78.6521759,88.55932617,832.9321289
1.0,78.67378998,88.56145477,832.9911499
1.0,78.83935547,88.55474854,832.8881836
1.0,78.84655762,88.55596924,832.8740234
1.0,78.53725433,88.55870819,832.9309692
1.0,78.64520264,88.55627441,832.8021851
1.0,78.77474213,88.55046844,832.7302856
1.0,78.83232117,88.5513916,832.7014771
1.0,78.63080597,88.5535202,832.6297607
1.0,78.59475708,88.55413055,832.7158203
1.0,78.68827057,88.54772949,832.7158203
1.0,78.64501953,88.54772949,832.6994629
1.0,78.60901642,88.54833221,832.6289063
1.0,78.64510345,88.54772949,832.6450195
1.0,78.73864746,88.53979492,832.6039429
1.0,78.6739502,88.54162598,832.5603027
1.0,78.70267487,88.54284668,832.5328979
1.0,78.73139954,88.54101563,832.6502075
1.0,78.58739471,88.5413208,832.6508179
1.0,78.65213776,88.5413208,832.6228638
1.0,78.66651917,88.5413208,832.4786987
1.0,78.73122406,88.5401001,832.3773193
1.0,78.6808548,88.5413208,832.4468384
1.0,78.70241547,88.53887177,832.3302002
1.0,78.75282288,88.5401001,832.4158325
1.0,78.61618042,88.53734589,832.5597534
1.0,78.71688843,88.53856659,832.3447876
1.0,78.76010895,88.53460693,832.2868042
1.0,78.70978546,88.53765869,832.3857422
1.0,78.73131561,88.53613281,832.4437866
1.0,78.77451324,88.53734589,832.5286255
1.0,78.69538116,88.5324707,832.385437
1.0,78.74568939,88.53460693,832.5009155
1.0,78.72413635,88.53643799,832.4432983
1.0,78.76016998,88.53826904,832.6010742
1.0,78.80330658,88.53277588,832.4864502
1.0,78.66649628,88.53521729,832.5432739
1.0,78.68812561,88.53613281,832.5310669
1.0,78.73131561,88.53887177,832.5298462
1.0,78.76005554,88.53277588,832.5019531
1.0,78.72407532,88.53460693,832.4161377
1.0,78.58022308,88.53765869,832.5153198
1.0,78.72409821,88.53674316,832.5430908
1.0,78.77448273,88.53094482,832.6253662
1.0,78.6305542,88.53155518,832.6125488
1.0,78.5945816,88.53460693,832.6120605
1.0,78.68095398,88.53460693,832.526123
1.0,78.76012421,88.52941895,832.5820313
1.0,78.64495087,88.53033447,832.5255737
1.0,78.60180664,88.5324707,832.5553589
1.0,78.7097168,88.5324707,832.7133179
1.0,78.78884125,88.52636719,832.555603
1.0,78.54425049,88.52729034,832.5133057
1.0,78.55143738,88.52819824,832.4700928
1.0,78.74565887,88.52636719,832.5435181
1.0,78.67368317,88.52149963,832.6148682
1.0,78.40749359,88.52332306,832.5153198
1.0,78.58737946,88.52636719,832.6730347
1.0,78.71688843,88.52423859,832.5160522
1.0,78.64484406,88.52423859,832.6143799
1.0,78.57292175,88.52149963,832.7022095
1.0,78.57290649,88.52240753,832.4578247
1.0,78.65207672,88.51966858,832.4863892
1.0,78.68083191,88.52149963,832.6014404
1.0,78.60888672,88.51783752,832.4598389
1.0,78.50099182,88.52057648,832.4462891
1.0,78.57295227,88.51874542,832.4752808
1.0,78.50104523,88.51874542,832.5452881
1.0,78.58018494,88.51325989,832.574646
1.0,78.65935516,88.51538849,832.5291138
1.0,78.55864716,88.51204681,832.5469971
1.0,78.48671722,88.51325989,832.546814
1.0,78.5872879,88.50624084,832.4597168
1.0,78.66651917,88.50685883,832.6467896
1.0,78.60175323,88.5080719,832.6469727
1.0,78.50107574,88.5092926,832.4625244
1.0,78.69534302,88.50167084,832.4348145
1.0,78.5945816,88.50410461,832.4813843
1.0,78.55867767,88.50289154,832.4545288
1.0,78.60181427,88.50533295,832.4715576
1.0,78.70974731,88.49800873,832.4720459
1.0,78.59461212,88.49983978,832.5146484
1.0,78.48664856,88.50076294,832.456543
1.0,78.5872879,88.50106812,832.515564
1.0,78.65202332,88.49466705,832.4161987
1.0,78.54415894,88.49680328,832.3452759
1.0,78.55861664,88.49740601,832.2179565
1.0,78.68092346,88.49740601,832.2904663
1.0,78.60902405,88.49131012,832.4053955
1.0,78.43627167,88.49404907,832.3328247
1.0,78.66648102,88.49680328,832.6210938
1.0,78.76000977,88.49710083,832.3336792
1.0,78.63049316,88.4916153,832.3642578
1.0,78.52981567,88.4961853,832.3936768
1.0,78.71690369,88.49893188,832.4515381
1.0,78.73131561,88.49983978,832.3951416
1.0,78.72407532,88.4961853,832.381897
1.0,78.70252991,88.49771118,832.2956543
1.0,78.61620331,88.50289154,832.4398804
1.0,78.6449585,88.50076294,832.2400513
1.0,78.78892517,88.49923706,832.3408813
1.0,78.83202362,88.50228119,832.4869385
1.0,78.52987671,88.50593567,832.3713379
1.0,78.5586853,88.5047226,832.37146
1.0,78.96882629,88.50746155,832.6162109
1.0,78.76728058,88.50776672,832.4862061
1.0,78.57295227,88.51204681,832.5158691
1.0,78.71682739,88.50959778,832.4480591
1.0,78.71688843,88.51295471,832.6343384
1.0,78.79605865,88.5092926,832.4915161
1.0,78.61621094,88.51448059,832.5923462
1.0,78.78164673,88.51264954,832.5340576
1.0,78.78163147,88.51691437,832.6932373
1.0,78.78162384,88.51386261,832.7808838
1.0,78.78886414,88.51966858,832.7230835
1.0,78.78889465,88.51752472,832.8103027
1.0,78.58018494,88.52179718,832.6520996
1.0,78.63779449,88.51721954,832.6656494
1.0,78.74568939,88.52301025,832.7362671
1.0,78.6953125,88.52149963,832.6782837
1.0,78.8032074,88.52423859,832.822876
1.0,78.82482147,88.52088165,832.6967163
1.0,78.68817139,88.52393341,832.6682739
1.0,78.69535065,88.52362823,832.7400513
1.0,78.81040955,88.52606201,832.7421265
1.0,78.68816376,88.52179718,832.8565063
1.0,78.65940857,88.52453613,832.7704468
1.0,78.77452087,88.52667236,832.7714844
1.0,78.76729584,88.52636719,832.8582153
1.0,78.75285339,88.5211792,832.8717651
1.0,78.70248413,88.52332306,832.7453613
1.0,78.73125458,88.52729034,832.8186646
1.0,78.63771057,88.52636719,832.7340698
1.0,78.58017731,88.51996613,832.7924805
1.0,78.66649628,88.52179718,832.8927002
1.0,78.86083221,88.52515411,832.7488403
1.0,78.68816376,88.52301025,832.8081665
1.0,78.4363327,88.5181427,832.710083
1.0,78.70973206,88.51966858,832.7093506
1.0,78.69526672,88.52210236,832.6225586
1.0,78.58013916,88.52057648,832.9233398
1.0,78.59461212,88.51569366,832.7800293
1.0,78.63056183,88.51538849,832.7091675
1.0,78.57291412,88.51874542,832.7390137
1.0,78.60166931,88.51631165,832.8831787
1.0,78.73117828,88.51752472,832.7393799
1.0,78.72399139,88.51478577,832.7692871
1.0,78.5369873,88.51721954,832.5550537
1.0,78.62334442,88.51355743,832.5428467
1.0,78.57299042,88.51355743,832.6133423
1.0,78.53704071,88.51112366,832.6704102
1.0,78.51544952,88.51386261,832.6837769
1.0,78.68808746,88.51081848,832.6415405
1.0,78.70250702,88.51295471,832.6265869
1.0,78.58734894,88.50655365,832.5284424
1.0,78.44343567,88.51021576,832.7018433
1.0,78.59455109,88.507164,832.4715576
1.0,78.67370605,88.5083847,832.4996948
1.0,78.74571991,88.50350189,832.4996948
1.0,78.37877655,88.50563812,832.5863647
1.0,78.39320374,88.50350189,832.4695435
1.0,78.74576569,88.50442505,832.5853882
1.0,78.60902405,88.49771118,832.4822388
1.0,78.54419708,88.49832916,832.5394897
1.0,78.5297699,88.49893188,832.4682617
1.0,78.4937973,88.50014496,832.4974976
1.0,78.57290649,88.49526978,832.5250244
1.0,78.65929413,88.49680328,832.5096436
1.0,78.57296753,88.49893188,832.5375366
1.0,78.38587189,88.50014496,832.5956421
1.0,78.5586319,88.49436188,832.4959106
1.0,78.5945816,88.49466705,832.5518799
1.0,78.45789337,88.49800873,832.4533081
1.0,78.51546478,88.49680328,832.5231323
1.0,78.61618805,88.49192047,832.4660034
1.0,78.73849487,88.49223328,832.5649414
1.0,78.57297516,88.49680328,832.5073242
1.0,78.49380493,88.49771118,832.5076294
1.0,78.72418976,88.49100494,832.536377
1.0,78.76011658,88.49344635,832.6936035
1.0,78.57305908,88.49649811,832.4797363
1.0,78.55146027,88.49710083,832.4667358
1.0,78.80329895,88.4916153,832.5537109
1.0,78.86807251,88.49404907,832.5537109
1.0,78.67384338,88.49710083,832.4517212
1.0,78.45794678,88.49832916,832.5963745
1.0,78.65213776,88.492836,832.5983887
1.0,78.932724,88.49526978,832.5686646
1.0,78.68099976,88.49893188,832.7538452
1.0,78.47957611,88.49832916,832.6106567
1.0,78.71697235,88.49497223,832.6278687
1.0,78.85361481,88.49862671,832.5984497
1.0,78.63054657,88.50167084,832.4697266
1.0,78.57295227,88.50167084,832.5552979
1.0,78.7167511,88.50289154,832.5674438
1.0,78.89660645,88.50319672,832.666748
1.0,78.66639709,88.50593567,832.6652832
1.0,78.71678925,88.50593567,832.6218262
1.0,78.7455368,88.50990295,832.6919556
1.0,78.8533783,88.5083847,832.6341553
1.0,78.7815094,88.51021576,832.6063232
1.0,78.74552155,88.51052094,832.6657104
1.0,78.72397614,88.51386261,832.8226318
1.0,78.7168045,88.51052094,832.6353149
1.0,78.70248413,88.51508331,832.5936279
1.0,78.76005554,88.51295471,832.6642456
1.0,78.68822479,88.51691437,832.7654419
1.0,78.73854828,88.51081848,832.8057861
1.0,78.78164673,88.51538849,832.8058472
1.0,78.72412109,88.51355743,832.7355347
1.0,78.83920288,88.51844025,832.9210815
1.0,78.889534,88.51386261,832.8324585
1.0,78.52268219,88.51752472,832.8734131
1.0,78.52981567,88.5181427,832.9008179
1.0,78.81759644,88.52179718,832.7836304
1.0,78.74568176,88.51631165,832.7827759
1.0,78.53701019,88.5202713,832.8112793
1.0,78.52981567,88.5202713,832.8672485
1.0,78.76725006,88.52270508,832.8539429
1.0,78.70976257,88.51661682,832.7961426
1.0,78.63782501,88.52057648,832.7664185
1.0,78.7312851,88.52362823,832.8538208
1.0,78.56578064,88.52484131,832.7672119
1.0,78.56578827,88.5181427,832.8084106
1.0,78.66649628,88.5202713,832.8084106
1.0,78.70249939,88.52210236,832.6906128
1.0,78.47229004,88.52210236,832.8066406
1.0,78.60903931,88.51478577,832.9916992
1.0,78.72409821,88.51783752,832.7316284
1.0,78.66652679,88.5202713,833.0620117
1.0,78.63766479,88.5211792,833.0325317
1.0,78.68804169,88.51448059,833.1018677
1.0,78.55127716,88.51783752,833.0299683
1.0,78.70949554,88.51844025,832.9425049
1.0,78.58719635,88.51691437,832.9584961
1.0,78.6807251,88.51631165,832.8712769
1.0,78.59447479,88.51538849,833.0148315
1.0,78.66639709,88.51721954,832.9856567
1.0,78.60890961,88.51691437,832.7704468
1.0,78.64490509,88.51448059,832.9847412
1.0,78.67369843,88.51386261,832.7391357
1.0,78.65213776,88.51295471,832.8565063
1.0,78.46499634,88.51081848,832.7857666
1.0,78.63043213,88.51142883,832.6984863
1.0,78.72396088,88.50533295,832.6700439
1.0,78.54405975,88.50959778,832.769043
1.0,78.61603546,88.50746155,832.7250366
1.0,78.74557495,88.50898743,832.7124023
1.0,78.60887909,88.50442505,832.6972046
1.0,78.48664093,88.50776672,832.6958618
1.0,78.47232819,88.50563812,832.9970703
1.0,78.65939331,88.5092926,832.7818604
1.0,78.76730347,88.50289154,832.897644
1.0,78.54420471,88.50563812,832.8111572
1.0,78.45778656,88.50533295,832.8682861
1.0,78.68804932,88.50776672,832.6529541
1.0,78.80324554,88.50228119,832.7826538
1.0,78.49385834,88.50533295,832.6956177
1.0,78.5297699,88.50746155,832.7241821
1.0,78.6089859,88.50898743,832.6817017
1.0,78.65210724,88.50289154,832.4383545
1.0,78.55857086,88.5047226,832.6507568
1.0,78.55133057,88.50898743,832.7384644
1.0,78.74565125,88.50990295,832.8233032
1.0,78.76002502,88.50350189,832.737854
1.0,78.65929413,88.50533295,832.7365112
1.0,78.63052368,88.51021576,832.5198975
1.0,78.60900116,88.50990295,832.5777588
1.0,78.54425812,88.5047226,832.6940918
1.0,78.73130798,88.50685883,832.6071167
1.0,78.70976257,88.51142883,832.5944214
1.0,78.50104523,88.51204681,832.6945801
1.0,78.52987671,88.50655365,832.4907227
1.0,78.69535065,88.50868988,832.5487671
1.0,78.81761932,88.51264954,832.6468506
1.0,78.6089325,88.51325989,832.6185303
1.0,78.52979279,88.50868988,832.6467896
1.0,78.6880722,88.51052094,832.6607666
1.0,78.79595947,88.51448059,832.8614502
1.0,78.62329102,88.51234436,832.7018433
1.0,78.6160965,88.51325989,832.6724854
1.0,78.73124695,88.51112366,832.7008667
1.0,78.79607391,88.51508331,832.8168945
1.0,78.5586319,88.51355743,832.7155762
1.0,78.53697205,88.51386261,832.6430664
1.0,78.81039429,88.51448059,832.6439819
1.0,78.86795807,88.51783752,832.6442261
1.0,78.48664093,88.51691437,832.715271
1.0,78.60902405,88.5190506,832.644043
1.0,78.89682007,88.51691437,832.7293091
1.0,78.6665802,88.52179718,832.6573486
1.0,78.50827789,88.52057648,832.6981812
1.0,78.66654205,88.52240753,832.6958618
1.0,78.73132324,88.51935577,832.7657471
1.0,78.73136902,88.52210236,832.704834
1.0,78.64500427,88.51996613,832.8192749
1.0,78.5154953,88.52179718,832.7154541
1.0,78.55867767,88.51661682,832.8182983
1.0,78.68095398,88.51783752,832.8187866
1.0,78.7097168,88.51966858,832.7609253
1.0,78.52261353,88.52057648,832.762207
1.0,78.45792389,88.51661682,832.9196167
1.0,78.71690369,88.5202713,832.7901611
1.0,78.76725006,88.52149963,832.791748
1.0,78.68813324,88.52301025,832.7475586
1.0,78.62336731,88.51752472,832.8626709
1.0,78.71691895,88.51996613,832.8617554
1.0,78.70246124,88.52270508,832.9475708
1.0,78.51541138,88.52301025,832.8161621
1.0,78.63058472,88.51783752,832.8722534
1.0,78.69532013,88.51935577,832.8418579
1.0,78.56581116,88.52301025,832.9577637
1.0,78.58729553,88.52149963,832.9284668
1.0,78.68807983,88.51721954,832.7706299
1.0,78.65930176,88.51966858,832.7414551
1.0,78.60166931,88.52332306,832.7980957
1.0,78.63043213,88.52270508,832.8861694
1.0,78.59447479,88.51631165,832.8154297
1.0,78.65206146,88.5181427,832.7874756
1.0,78.49378967,88.52179718,832.5736694
1.0,78.45780182,88.51935577,832.6585693
1.0,78.63054657,88.51508331,832.6578369
1.0,78.70240021,88.51600647,832.5704956
1.0,78.5153656,88.51783752,832.7138672
1.0,78.55137634,88.51478577,832.5693359
1.0,78.73129272,88.51478577,832.6293335
1.0,78.50106812,88.51264954,832.5998535
1.0,78.46511078,88.51631165,832.8024292
1.0,78.74560547,88.51295471,832.5291748
1.0,78.6089325,88.51448059,832.5006714
1.0,78.4723053,88.51081848,832.6027222
1.0,78.5514679,88.51386261,832.6316528
1.0,78.55144501,88.51081848,832.5050049
1.0,78.53710175,88.51234436,832.6039429
1.0,78.51554108,88.5080719,832.4759521
1.0,78.53710175,88.51204681,832.5171509
1.0,78.55877686,88.50959778,832.3894043
1.0,78.63790131,88.51142883,832.5066528
1.0,78.58752441,88.50685883,832.4211426
1.0,78.54436493,88.50990295,832.5797119
1.0,78.61624146,88.50776672,832.5516357
1.0,78.6738205,88.50868988,832.4232178
1.0,78.46525574,88.50350189,832.3236084
1.0,78.40760803,88.50259399,832.3371582
1.0,78.50109863,88.50350189,832.3527222
1.0,78.58018494,88.50410461,832.1688232
1.0,78.64484406,88.49923706,832.09552
1.0,78.41465759,88.50045776,832.0664063
1.0,78.51541901,88.50106812,832.1375732
1.0,78.68096924,88.50259399,832.2526245
1.0,78.54428101,88.49800873,832.178833
1.0,78.43624115,88.49954224,832.1953125
1.0,78.58013916,88.50136566,832.2235718
1.0,78.63049316,88.50045776,832.0961914
1.0,78.5873642,88.49649811,832.1411133
1.0,78.5657196,88.49771118,832.1390991
1.0,78.55854797,88.50167084,832.081604
1.0,78.6233139,88.50076294,832.1680908
1.0,78.65208435,88.49557495,832.0543213
1.0,78.45780945,88.49740601,832.1124268
1.0,78.56584167,88.50045776,832.0553589
1.0,78.65222168,88.49893188,831.8999634
1.0,78.34998322,88.49404907,831.9863281
1.0,78.5153656,88.49436188,831.9581909
1.0,78.68083191,88.49832916,831.9005127
1.0,78.7240448,88.49740601,832.1433716
1.0,78.54421997,88.49344635,832.0570679
1.0,78.48664856,88.49497223,831.9703369
1.0,78.63777161,88.49832916,832.1424561
1.0,78.53704071,88.49557495,832.0273438
1.0,78.60177612,88.4961853,832.0261841
1.0,78.73841858,88.492836,832.0690308
1.0,78.6089325,88.49526978,831.9413452
1.0,78.50817871,88.49314117,831.9570313
1.0,78.59450531,88.49344635,831.7982178
1.0,78.6808548,88.49223328,831.9279785
1.0,78.57297516,88.49557495,831.940979
1.0,78.34270477,88.4937439,832.0445557
1.0,78.60176849,88.4961853,831.8713989
1.0,78.75287628,88.49131012,831.9713135
1.0,78.52262878,88.49526978,832.086792
1.0,78.42192841,88.49404907,832.0583496
1.0,78.56573486,88.4961853,831.9304199
1.0,78.67369843,88.492836,832.0016479
1.0,78.60894012,88.49710083,832.0994873
1.0,78.47943115,88.49649811,832.1854858
1.0,78.56586456,88.49710083,832.128479
1.0,78.5586853,88.49192047,832.0575562
1.0,78.57302094,88.49557495,831.9871216
1.0,78.5945816,88.4937439,831.8434448
1.0,78.52985382,88.49557495,832.0601196
1.0,78.45786285,88.49100494,832.0604248
1.0,78.50822449,88.49223328,832.0316162
1.0,78.5657196,88.4937439,832.1615601
1.0,78.42185211,88.49526978,832.1306763
1.0,78.47223663,88.48978424,832.0733032
1.0,78.6665802,88.49100494,831.9737549
1.0,78.60177612,88.49131012,831.9867554
1.0,78.45795441,88.49314117,832.0914307
1.0,78.50109863,88.48795319,831.9937134
1.0,78.43634033,88.48857117,831.8468628
1.0,78.49386597,88.49009705,832.0631104
1.0,78.40750885,88.48947906,832.0634155
1.0,78.42902374,88.48368835,832.1790161
1.0,78.54421997,88.48521423,831.8793945
1.0,78.58015442,88.48643494,832.0079346
1.0,78.32117462,88.48582458,831.9959717
1.0,78.45069885,88.47973633,831.8945923
1.0,78.46510315,88.48156738,832.0682373
1.0,78.6521759,88.48368835,832.1403198
1.0,78.47223663,88.48368835,832.0991821
1.0,78.38593292,88.47668457,831.9125366
1.0,78.45066833,88.4776001,831.9873657
1.0,78.48654938,88.47943115,832.0012207
1.0,78.41456604,88.4776001,832.0012207
1.0,78.32821655,88.47059631,832.0004272
1.0,78.45048523,88.47211456,832.0
1.0,78.50081635,88.47333527,832.0007935
1.0,78.41453552,88.47059631,832.145874
1.0,78.43614197,88.46540833,831.9157715
1.0,78.51533508,88.46572876,832.0186768
1.0,78.52967834,88.46754456,831.8062134
1.0,78.2562561,88.46266937,831.7947388
1.0,78.42181396,88.46054077,831.7944946
1.0,78.48661041,88.45749664,831.9237671
1.0,78.42195892,88.45993042,831.8353882
1.0,78.46511841,88.45566559,831.8651123
1.0,78.35006714,88.45506287,831.8075562
1.0,78.33562469,88.45140839,831.7658691
1.0,78.40040588,88.45323181,831.6783447
1.0,78.5586853,88.44835663,831.7243042
1.0,78.33560944,88.44866943,831.6673584
1.0,78.38597107,88.4444046,831.6395264
1.0,78.5226593,88.44654083,831.6554565
1.0,78.47221375,88.44380188,831.5704346
1.0,78.45068359,88.4444046,831.6591187
1.0,78.31400299,88.43923187,831.6585693
1.0,78.51548004,88.44287872,831.7166748
1.0,78.57306671,88.44166565,831.7169189
1.0,78.42192841,88.44287872,831.6888428
1.0,78.3283844,88.43953705,831.6726685
1.0,78.40028381,88.44287872,831.5753174
1.0,78.52979279,88.44136047,831.6344604
1.0,78.50105286,88.44287872,831.7504272
1.0,78.38591766,88.43649292,831.7362671
1.0,78.47224426,88.442276,831.6089478
1.0,78.5010376,88.43953705,831.6965332
1.0,78.472229,88.4431839,831.6381226
1.0,78.35713959,88.43679047,831.6664429
1.0,78.3714447,88.43832397,831.7252197
1.0,78.73843384,88.4389267,831.668396
1.0,78.46505737,88.44136047,831.6679077
1.0,78.25632477,88.43618774,831.5806274
1.0,78.51533508,88.43923187,831.6107178
1.0,78.57289124,88.44106293,831.6401978
1.0,78.37863922,88.44409943,831.8551636
1.0,78.42906952,88.43923187,831.6986084
1.0,78.50826263,88.44166565,831.6691895
1.0,78.48671722,88.44075775,831.640686
1.0,78.42190552,88.4431839,831.7853394
1.0,78.40758514,88.43923187,831.8001099
1.0,78.61618042,88.44166565,831.7711182
1.0,78.55856323,88.44654083,831.800293
1.0,78.34273529,88.44593048,831.7133179
1.0,78.472229,88.44166565,831.7990723
1.0,78.68805695,88.4453125,831.7434082
1.0,78.66651917,88.45079803,831.5992432
1.0,78.41469574,88.45018768,831.8739014
1.0,78.45070648,88.44714355,831.9755249
1.0,78.65924072,88.45140839,832.0181274
1.0,78.60892487,88.45506287,832.0880737
1.0,78.43629456,88.45780182,831.875
1.0,78.57300568,88.45384979,832.0618286
1.0,78.59456635,88.45658875,832.0338745
1.0,78.57302856,88.46084595,832.1030273
1.0,78.51546478,88.45963287,832.203125
1.0,78.40022278,88.45536041,832.0291138
1.0,78.58734894,88.45719147,832.1564941
1.0,78.52979279,88.46115875,832.1737061
1.0,78.32824707,88.4602356,832.0302124
1.0,78.52970123,88.45384979,832.1610718
1.0,78.54413605,88.45475769,832.2189941
1.0,78.42902374,88.45628357,832.1309814
1.0,78.43629456,88.45688629,832.1608887
1.0,78.48661804,88.45140839,831.9888306
1.0,78.59455109,88.45262146,832.260498
1.0,78.48664093,88.45536041,832.0578003
1.0,78.1987915,88.45292664,832.0453491
1.0,78.37147522,88.44805145,832.1608276
1.0,78.51538086,88.44988251,832.0158691
1.0,78.42190552,88.45171356,832.1453247
1.0,78.41471863,88.44988251,832.1865845
1.0,78.42192078,88.44866943,832.2723389
1.0,78.40033722,88.44561768,832.21521
1.0,78.5370636,88.44593048,832.1735229
1.0,78.34281158,88.4434967,832.1448364
1.0,78.37164307,88.44106293,832.1887817
1.0,78.38597107,88.43923187,832.0439453
1.0,78.34283447,88.44044495,832.0429688
1.0,78.22057343,88.43679047,832.257019
1.0,78.41480255,88.43649292,832.171814
1.0,78.45795441,88.43254089,832.1456299
1.0,78.37875366,88.43466187,832.0462036
1.0,78.34278107,88.43314362,832.0350952
1.0,78.37158966,88.43558502,832.06427
1.0,78.43630219,88.43040466,831.9501953
1.0,78.42915344,88.43344879,831.9092407
1.0,78.38598633,88.43161774,831.9678345
1.0,78.29239655,88.43283844,832.06604
1.0,78.39307404,88.42887878,831.8790283
1.0,78.40753174,88.43161774,831.8077393
1.0,78.3283844,88.43070984,831.8945923
1.0,78.4434967,88.43101501,831.9803467
1.0,78.27079773,88.42736053,831.8205566
1.0,78.32823944,88.43040466,831.9078979
1.0,78.60171509,88.42887878,831.8937378
1.0,78.45070648,88.43040466,831.9227905
1.0,78.24208069,88.42492676,831.7943726
1.0,78.30671692,88.43009949,831.7944946
1.0,78.6808548,88.42827606,831.8641968
1.0,78.61607361,88.43161774,831.9788818
1.0,78.32112122,88.42523193,831.8635864
1.0,78.40753174,88.42827606,831.8637695
1.0,78.60178375,88.42949677,831.8207397
1.0,78.50093842,88.43254089,831.9611816
1.0,78.43622589,88.42766571,831.9032593
1.0,78.56581116,88.43070984,832.0192871
1.0,78.56576538,88.43161774,831.8763428
1.0,78.55136108,88.43649292,831.7315063
1.0,78.42906952,88.43070984,831.8591309
1.0,78.58726501,88.43496704,831.9725342
1.0,78.5944519,88.43314362,831.8578491
1.0,78.60163116,88.43832397,831.8853149
1.0,78.50804138,88.43314362,831.8991699
1.0,78.51519775,88.4380188,832.1716309
1.0,78.6375351,88.44013977,831.9693604
1.0,78.5799942,88.4431839,832.1561279
1.0,78.39303589,88.43923187,832.1274414
1.0,78.50101471,88.44197083,832.1265869
1.0,78.60899353,88.4444046,831.9678345
1.0,78.60172272,88.44287872,831.967041
1.0,78.34273529,88.4380188,831.9799805
1.0,78.47225952,88.44106293,832.0380859
1.0,78.64498901,88.44197083,832.0955811
1.0,78.52268219,88.442276,832.1817017
1.0,78.43634033,88.43679047,832.0357056
1.0,78.45796967,88.43923187,832.1515503
1.0,78.51552582,88.43983459,832.1229248
1.0,78.45786285,88.44136047,832.0932617
1.0,78.50107574,88.43558502,832.0629883
1.0,78.46508789,88.43832397,832.0924683
1.0,78.58734131,88.43983459,832.0914917
1.0,78.52970886,88.43953705,832.119873
1.0,78.42900848,88.43344879,832.1494141
1.0,78.40020752,88.43649292,832.0787354
1.0,78.52975464,88.43679047,831.963623
1.0,78.47221375,88.43740082,832.1088867
1.0,78.47210693,88.43314362,831.9935303
1.0,78.34978485,88.43709564,831.8479004
1.0,78.35707092,88.4380188,832.0493164
1.0,78.37869263,88.43618774,832.0067749
1.0,78.4866333,88.43254089,832.0204468
1.0,78.46498871,88.43496704,832.0192871
1.0,78.34997559,88.43740082,831.8319092
1.0,78.52265167,88.43618774,831.9746094
1.0,78.5442276,88.43649292,831.8601074
1.0,78.55143738,88.43649292,832.0037231
1.0,78.486763,88.4380188,831.90271
1.0,78.54425049,88.43588257,831.9428711
1.0,78.51542664,88.43709564,832.0115356
1.0,78.53701782,88.43649292,831.9678345
1.0,78.51538086,88.44044495,832.0124512
1.0,78.40750122,88.4389267,831.9981689
1.0,78.63044739,88.44075775,831.9099121
1.0,78.67359161,88.43983459,831.8688354
1.0,78.48647308,88.4431839,831.8813477
1.0,78.28502655,88.43983459,831.8508301
1.0,78.71665955,88.44287872,831.9797974
1.0,78.75982666,88.44013977,832.137085
1.0,78.42893982,88.44409943,831.9486694
1.0,78.34259033,88.44106293,832.1461182
1.0,78.64479065,88.44501495,832.0314941
1.0,78.69517517,88.44044495,832.2026978
1.0,78.37873077,88.44623566,832.0723267
1.0,78.472229,88.4444046,832.0019531
1.0,78.68804932,88.44683838,832.0588379
1.0,78.50106812,88.44166565,832.1289673
1.0,78.35715485,88.44654083,832.0720825
1.0,78.49385834,88.4431839,832.2017212
1.0,78.63044739,88.44623566,832.2288818
1.0,78.34259796,88.43983459,832.0252686
1.0,78.33538055,88.44501495,832.1258545
1.0,78.5799942,88.44166565,832.1121826
1.0,78.6879425,88.44287872,832.1396484
1.0,78.44334412,88.43709564,832.138916
1.0,78.34263611,88.43832397,832.0811157
1.0,78.45774841,88.43832397,832.208374
1.0,78.57291412,88.43983459,832.1896973
1.0,78.45058441,88.43496704,832.1895142
1.0,78.42175293,88.43709564,832.288269
1.0,78.4146347,88.43862152,832.4330444
1.0,78.58732605,88.44166565,832.359375
1.0,78.51533508,88.43649292,832.4441528
1.0,78.421875,88.4389267,832.4430542
1.0,78.58737946,88.4389267,832.3279419
1.0,78.64500427,88.44044495,832.2865601
1.0,78.44354248,88.43649292,832.2283936
1.0,78.45076752,88.43740082,832.272522
1.0,78.63058472,88.43923187,832.3006592
1.0,78.52262878,88.44075775,832.3426514
1.0,78.45069885,88.43588257,832.385437
1.0,78.48661804,88.43923187,832.3557739
1.0,78.56581116,88.44075775,832.371521
1.0,78.47234344,88.44136047,832.4005127
1.0,78.36437988,88.43618774,832.3699951
1.0,78.42902374,88.4380188,832.2385254
1.0,78.52252197,88.44197083,832.2825928
1.0,78.55856323,88.44013977,832.3240967
1.0,78.48667145,88.43618774,832.3685303
1.0,78.501091,88.4389267,832.3097534
1.0,78.52268982,88.44257355,832.3670044
1.0,78.42919159,88.442276,832.3256836
1.0,78.45068359,88.43709564,832.1526489
1.0,78.57296753,88.43770599,832.3251343
1.0,78.60181427,88.44044495,832.4667358
1.0,78.38598633,88.43923187,832.1939697
1.0,78.31393433,88.43405151,832.2799683
1.0,78.50102234,88.43618774,832.2651367
1.0,78.60900116,88.44013977,832.2648315
