Time,G2.L2TV,G2.CPD,G2.TNL,G2.TTXD1_9,G2.L63QTX,G2.tnh1_rpm
4/18/2022 22:38:12.860,0.0,0.03350898623,0.0,79.46128082,0.0,0.0
4/18/2022 22:48:13.180,0.0,0.1159019768,0.0,79.23936462,0.0,0.0
4/18/2022 22:58:13.500,0.0,0.03792122006,0.0,79.05782318,0.0,0.0
4/18/2022 23:08:13.820,0.0,0.100146234,0.0,79.03089142,0.0,0.0
4/18/2022 23:18:14.140,0.0,0.04051849246,0.0,78.6733551,0.0,0.0
4/18/2022 23:28:14.460,0.0,0.04084706306,0.0,78.36351013,0.0,0.0
4/18/2022 23:38:14.780,0.0,0.03552734852,0.0,78.2767868,0.0,0.0
4/18/2022 23:48:15.100,0.0,0.06316378713,0.0,78.01540375,0.0,0.0
4/18/2022 23:58:15.420,0.0,0.03703460097,0.0,77.77105713,0.0,0.0
4/19/2022 00:08:15.740,0.0,0.05431845784,0.0,77.73690033,0.0,0.0
4/19/2022 00:18:16.060,0.0,0.03857836127,0.0,77.40023041,0.0,0.0
4/19/2022 00:28:16.380,0.0,0.04070624709,0.0,77.07217407,0.0,0.0
4/19/2022 00:38:16.700,0.0,0.03993436694,0.0,76.89302826,0.0,0.0
4/19/2022 00:48:17.020,0.0,0.03431215882,0.0,76.7864151,0.0,0.0
4/19/2022 00:58:17.340,0.0,0.04178583622,0.0,76.53359222,0.0,0.0
4/19/2022 01:08:17.660,0.0,-0.003439560533,0.0,76.2381897,0.0,0.0
4/19/2022 01:18:17.980,0.0,0.0401481986,0.0,76.0689621,0.0,0.0
4/19/2022 01:28:18.300,0.0,0.02412647009,0.0,76.0070343,0.0,0.0
4/19/2022 01:38:18.620,0.0,0.02782419324,0.0,75.91664886,0.0,0.0
4/19/2022 01:48:18.940,0.0,0.007651001215,0.0,75.67301941,0.0,0.0
4/19/2022 01:58:19.260,0.0,0.02096071839,0.0,75.67944336,0.0,0.0
4/19/2022 02:08:19.580,0.0,0.002633780241,0.0,75.48425293,0.0,0.0
4/19/2022 02:18:19.900,0.0,-0.01102797687,0.0,75.42340851,0.0,0.0
4/19/2022 02:28:20.220,0.0,-0.02621263266,0.0,75.07398987,0.0,0.0
4/19/2022 02:38:20.540,0.0,-0.003215298057,0.0,75.08408356,0.0,0.0
4/19/2022 02:48:20.860,0.0,0.005215406418,0.0,75.05285645,0.0,0.0
4/19/2022 02:58:21.180,0.0,0.00810995698,0.0,74.81127167,0.0,0.0
4/19/2022 03:08:21.500,0.0,-0.004313141108,0.0,74.60723877,0.0,0.0
4/19/2022 03:18:21.820,0.0,-0.01983940601,0.0,74.63019562,0.0,0.0
4/19/2022 03:28:22.140,0.0,-0.003316998482,0.0,74.54547882,0.0,0.0
4/19/2022 03:38:22.460,0.0,0.0111296773,0.0,74.42363739,0.0,0.0
4/19/2022 03:48:22.780,0.0,-0.004075840116,0.0,73.9890213,0.0,0.0
4/19/2022 03:58:23.100,0.0,-0.05516074598,0.0,73.81770325,0.0,0.0
4/19/2022 04:08:23.420,0.0,-0.002177432179,0.0,73.90776062,0.0,0.0
4/19/2022 04:18:23.740,0.0,0.01136958599,0.0,73.49961853,0.0,0.0
4/19/2022 04:28:24.060,0.0,0.01027956605,0.0,73.43584442,0.0,0.0
4/19/2022 04:38:24.380,0.0,-0.02104155719,0.0,73.37975311,0.0,0.0
4/19/2022 04:48:24.700,0.0,-0.01836083829,0.0,73.27843475,0.0,0.0
4/19/2022 04:58:25.020,0.0,-0.01788362861,0.0,73.12712097,0.0,0.0
4/19/2022 05:08:25.340,0.0,-0.01099407673,0.0,73.06542206,0.0,0.0
4/19/2022 05:18:25.660,0.0,-0.003254413605,0.0,72.99030304,0.0,0.0
4/19/2022 05:28:25.980,0.0,-0.03817155957,0.0,72.77576447,0.0,0.0
4/19/2022 05:38:26.300,0.0,-0.0390842557,0.0,72.62883759,0.0,0.0
4/19/2022 05:48:26.620,0.0,-0.04833899438,0.0,72.61980438,0.0,0.0
4/19/2022 05:58:26.940,0.0,-0.03255195916,0.0,72.53443909,0.0,0.0
4/19/2022 06:08:27.260,0.0,-0.0563967973,0.0,72.4358139,0.0,0.0
4/19/2022 06:18:27.580,0.0,-0.02553723752,0.0,72.18527222,0.0,0.0
4/19/2022 06:28:27.900,0.0,-0.03735795617,0.0,72.3334198,0.0,0.0
4/19/2022 06:38:28.220,0.0,-0.002474710345,0.0,72.44006348,0.0,0.0
4/19/2022 06:48:28.540,0.0,-0.04106089473,0.0,72.24123383,0.0,0.0
4/19/2022 06:58:28.860,0.0,-0.05699396133,0.0,72.26780701,0.0,0.0
4/19/2022 07:08:29.180,0.0,-0.02660639584,0.0,72.12072754,0.0,0.0
4/19/2022 07:17:52.380,0.0,-0.00377073884,0.0,72.07032776,0.0,0.0
4/19/2022 07:18:52.540,0.0,-0.02311207354,0.0,71.93550873,0.0,0.0
4/19/2022 07:19:52.700,0.0,-0.02555549145,0.0,72.06898499,0.0,0.0
4/19/2022 07:20:52.860,0.0,-0.03401488066,0.0,72.04331207,0.0,0.0
4/19/2022 07:21:53.020,0.0,-0.05589872599,0.0,72.00637054,0.0,0.0
4/19/2022 07:22:53.180,0.0,-0.05143433809,0.0,71.98162842,0.0,0.0
4/19/2022 07:23:53.340,0.0,-0.008201226592,0.0,72.01537323,0.0,0.0
4/19/2022 07:24:53.500,0.0,-0.03976225853,0.0,72.07980347,0.0,0.0
4/19/2022 07:25:53.660,0.0,-0.03687553108,0.0,72.04079437,0.0,0.0
4/19/2022 07:26:53.820,0.0,-0.04951506853,0.0,71.95878601,0.0,0.0
4/19/2022 07:27:53.980,0.0,-0.04163980484,0.0,71.8546524,0.0,0.0
4/19/2022 07:28:54.140,0.0,-0.003452599049,0.0,71.85662079,0.0,0.0
4/19/2022 07:29:54.300,0.0,-0.004941597581,0.0,72.04875183,0.0,0.0
4/19/2022 07:30:54.460,0.0,-0.03587417305,0.0,72.05430603,0.0,0.0
4/19/2022 07:31:54.620,0.0,-0.0396553427,0.0,71.93139648,0.0,0.0
4/19/2022 07:32:54.780,0.0,-0.04978366196,0.0,72.06555176,0.0,0.0
4/19/2022 07:33:54.940,0.0,-0.03422610462,0.0,71.94697571,0.0,0.0
4/19/2022 07:34:55.100,0.0,-0.006957352161,0.0,71.89079285,0.0,0.0
4/19/2022 07:35:55.260,0.0,-0.02131275833,0.0,71.88851929,0.0,0.0
4/19/2022 07:36:55.420,0.0,-0.03537870944,0.0,72.00961304,0.0,0.0
4/19/2022 07:37:55.580,0.0,-0.02101548016,0.0,72.10601044,0.0,0.0
4/19/2022 07:38:55.740,0.0,-0.04175715148,0.0,71.92175293,0.0,0.0
4/19/2022 07:39:55.900,0.0,-0.02522431314,0.0,71.94799042,0.0,0.0
4/19/2022 07:40:56.060,0.0,-0.02143532038,0.0,72.00228119,0.0,0.0
4/19/2022 07:41:56.220,0.0,-0.01817569137,0.0,71.88315582,0.0,0.0
4/19/2022 07:42:56.380,0.0,-0.02168305218,0.0,71.93369293,0.0,0.0
4/19/2022 07:43:56.540,0.0,-0.05648285151,0.0,72.0306015,0.0,0.0
4/19/2022 07:44:56.700,0.0,-0.009520724416,0.0,71.94129944,0.0,0.0
4/19/2022 07:45:56.860,0.0,-0.003395229578,0.0,72.01842499,0.0,0.0
4/19/2022 07:46:57.020,0.0,-0.02611093223,0.0,71.95172119,0.0,0.0
4/19/2022 07:47:57.180,0.0,-0.05025565624,0.0,71.94968414,0.0,0.0
4/19/2022 07:48:57.340,0.0,-0.05152560771,0.0,71.70619202,0.0,0.0
4/19/2022 07:49:57.500,0.0,-0.03916248679,0.0,72.00183868,0.0,0.0
4/19/2022 07:50:57.660,0.0,-0.02566240728,0.0,71.87459564,0.0,0.0
4/19/2022 07:51:57.820,0.0,-0.02100765705,0.0,72.05614471,0.0,0.0
4/19/2022 07:52:57.980,0.0,-0.01861900091,0.0,71.98032379,0.0,0.0
4/19/2022 07:53:58.140,0.0,-0.04129298031,0.0,72.17805481,0.0,0.0
4/19/2022 07:54:58.300,0.0,-0.01891367137,0.0,72.11029053,0.0,0.0
4/19/2022 07:55:58.460,0.0,-0.02511739731,0.0,72.03333282,0.0,0.0
4/19/2022 07:56:58.620,0.0,0.009538978338,0.0,72.09544373,0.0,0.0
4/19/2022 07:57:58.780,0.0,-0.02361536026,0.0,72.17831421,0.0,0.0
4/19/2022 07:58:58.940,0.0,-0.008892267942,0.0,72.19494629,0.0,0.0
4/19/2022 07:59:59.100,0.0,-0.01861900091,0.0,72.12482452,0.0,0.0
4/19/2022 08:00:59.260,0.0,-0.04012733698,0.0,72.03329468,0.0,0.0
4/19/2022 08:01:59.420,0.0,-0.008960068226,0.0,72.09690094,0.0,0.0
4/19/2022 08:02:59.580,0.0,-0.03395229578,0.0,71.98937988,0.0,0.0
4/19/2022 08:03:59.740,0.0,-0.03491193056,0.0,72.16546631,0.0,0.0
4/19/2022 08:04:59.900,0.0,-0.009061768651,0.0,72.27938843,0.0,0.0
4/19/2022 08:06:00.060,0.0,-0.0117816031,0.0,72.16912079,0.0,0.0
4/19/2022 08:07:00.220,0.0,-0.007077306509,0.0,72.09277344,0.0,0.0
4/19/2022 08:08:00.380,0.0,-0.01861900091,0.0,72.11506653,0.0,0.0
4/19/2022 08:09:00.540,0.0,-0.02517998219,0.0,72.10505676,0.0,0.0
4/19/2022 08:10:00.700,0.0,-0.02508349717,0.0,72.15840912,0.0,0.0
4/19/2022 08:11:00.860,0.0,-0.03318823874,0.0,72.10394287,0.0,0.0
4/19/2022 08:12:01.020,0.0,-0.004704296589,0.0,72.32324982,0.0,0.0
4/19/2022 08:13:01.180,0.0,-0.04006735981,0.0,72.13900757,0.0,0.0
4/19/2022 08:14:01.340,0.0,-0.05570575595,0.0,72.11711121,0.0,0.0
4/19/2022 08:15:01.500,0.0,-0.01941174269,0.0,72.3991394,0.0,0.0
4/19/2022 08:16:01.660,0.0,-0.008336827159,0.0,72.15831757,0.0,0.0
4/19/2022 08:17:01.820,0.0,-0.03291703761,0.0,72.11624146,0.0,0.0
4/19/2022 08:18:01.980,0.0,-0.04111304879,0.0,72.23049164,0.0,0.0
4/19/2022 08:19:02.140,0.0,-0.01172944903,0.0,72.17126465,0.0,0.0
4/19/2022 08:20:02.300,0.0,-0.01784451306,0.0,72.31988525,0.0,0.0
4/19/2022 08:21:02.460,0.0,-0.003366544843,0.0,72.29767609,0.0,0.0
4/19/2022 08:22:02.620,0.0,-0.02285130322,0.0,72.17460632,0.0,0.0
4/19/2022 08:23:02.780,0.0,-0.01845732331,0.0,72.20081329,0.0,0.0
4/19/2022 08:24:02.940,0.0,-0.02220720053,0.0,72.31565857,0.0,0.0
4/19/2022 08:25:03.100,0.0,0.004229694605,0.0,72.26018524,0.0,0.0
4/19/2022 08:26:03.260,0.0,-0.02488009632,0.0,72.25213623,0.0,0.0
4/19/2022 08:27:03.420,0.0,-0.0393293798,0.0,72.21080017,0.0,0.0
4/19/2022 08:28:03.580,0.0,-0.006806105375,0.0,72.14325714,0.0,0.0
4/19/2022 08:29:03.740,0.0,-0.01770369709,0.0,72.11434174,0.0,0.0
4/19/2022 08:30:03.900,0.0,-0.04138685763,0.0,72.31424713,0.0,0.0
4/19/2022 08:31:04.060,0.0,-0.02361536026,0.0,72.07720947,0.0,0.0
4/19/2022 08:32:04.220,0.0,-0.01740641892,0.0,72.37817383,0.0,0.0
4/19/2022 08:33:04.380,0.0,-0.02485401928,0.0,72.43878937,0.0,0.0
4/19/2022 08:34:04.540,0.0,-0.02618394792,0.0,72.22682953,0.0,0.0
