G2.L2TV,G2.CPD,G2.TNL,G2.TTXD1_9,G2.L63QTX
1.0,13.74472904,49.85009384,805.8191528,0.0
1.0,13.804492,49.85357666,805.8603516,0.0
1.0,13.81956482,49.86789322,805.6727295,0.0
1.0,13.77479076,49.86750793,805.6575317,0.0
1.0,13.77480602,49.88493729,805.6444702,0.0
1.0,13.74489021,49.89326477,805.5561523,0.0
1.0,13.75991631,49.90741348,805.4564819,0.0
1.0,13.74487495,49.90644455,805.4834595,0.0
1.0,13.75980663,49.91653061,805.3126221,0.0
1.0,13.80466938,49.92719269,805.2999878,0.0
1.0,13.77499962,49.93068695,805.2412109,0.0
1.0,13.81977844,49.9450531,805.2271118,0.0
1.0,13.80495167,49.94446564,805.0838623,0.0
1.0,13.8350029,49.96039581,805.257019,0.0
1.0,13.84987164,49.97089005,805.2004395,0.0
1.0,13.81987762,49.98527527,805.1427612,0.0
1.0,13.86485004,49.98469162,805.1274414,0.0
1.0,13.81998253,49.99461365,805.255188,0.0
1.0,13.83516407,50.00569916,805.3134766,0.0
1.0,13.80535316,50.00881577,805.2397461,0.0
1.0,13.80526924,50.02264023,805.2400513,0.0
1.0,13.85020542,50.02186203,805.3421631,0.0
1.0,13.85005379,50.03744507,805.1403198,0.0
1.0,13.86482906,50.04777527,805.1970825,0.0
1.0,13.86506367,50.06318283,805.2124023,0.0
1.0,13.89504719,50.06181717,805.1554565,0.0
1.0,13.92502022,50.07235718,805.0272217,0.0
1.0,13.91012001,50.08328247,805.1849976,0.0
1.0,13.89531326,50.08679962,804.9413452,0.0
1.0,13.88065338,50.09890747,805.0283203,0.0
1.0,13.85075855,50.10007858,805.1854858,0.0
1.0,13.86574745,50.11767197,804.94104,0.0
1.0,13.89583492,50.12607574,805.2137451,0.0
1.0,13.92580795,50.14074707,805.0424194,0.0
1.0,13.92587566,50.14387894,804.9833984,0.0
1.0,13.92604828,50.14994812,804.9991455,0.0
1.0,13.91109562,50.16188812,804.8424072,0.0
1.0,13.98578548,50.16463089,804.8585205,0.0
1.0,13.97082233,50.1771698,804.8015747,0.0
1.0,13.97098351,50.18756104,804.6729736,0.0
1.0,13.94095898,50.19638062,804.788208,0.0
1.0,13.94093227,50.20167542,804.8737793,0.0
1.0,13.95603085,50.21129227,804.7575684,0.0
1.0,13.95614052,50.22228622,804.7585449,0.0
1.0,13.92622471,50.22542572,804.7901001,0.0
1.0,13.9113512,50.23976135,804.8008423,0.0
1.0,13.95633888,50.23936844,804.8599854,0.0
1.0,13.95646954,50.25744629,804.7739258,0.0
1.0,14.03127861,50.26589966,804.8182373,0.0
1.0,14.04623127,50.28085327,804.703064,0.0
1.0,14.03135204,50.28439713,804.7904053,0.0
1.0,14.0314045,50.29029846,804.8608398,0.0
1.0,13.97169876,50.30211639,804.8331299,0.0
1.0,13.95670891,50.30093384,804.8062744,0.0
1.0,14.00143623,50.3168869,804.7767944,0.0
1.0,14.04623127,50.32733536,804.87677,0.0
1.0,13.98636913,50.34193039,804.9065552,0.0
1.0,13.98666096,50.34074402,805.0217285,0.0
1.0,13.98667717,50.35139847,804.9644775,0.0
1.0,14.03158188,50.36343765,804.9945068,0.0
1.0,14.04657078,50.36660004,804.9806519,0.0
1.0,14.04658127,50.37884521,804.9229126,0.0
1.0,14.09162617,50.38970566,804.9526367,0.0
1.0,14.04689884,50.3978157,804.9833984,0.0
1.0,14.09181404,50.40335083,804.9140625,0.0
1.0,14.03205109,50.41304016,804.8271484,0.0
1.0,14.03206635,50.42550659,804.8859253,0.0
1.0,14.10703278,50.42787933,804.9437866,0.0
1.0,14.1070118,50.44015503,804.8579712,0.0
1.0,14.12198544,50.45045471,804.9440308,0.0
1.0,14.10728836,50.45976639,804.7866821,0.0
1.0,14.10740852,50.46472168,804.8578491,0.0
1.0,14.13760567,50.4756279,804.8162842,0.0
1.0,14.19753551,50.48653793,804.7311401,0.0
1.0,14.15267277,50.49010849,804.776001,0.0
1.0,14.13770485,50.50300598,804.7178345,0.0
1.0,14.13770962,50.51392746,804.8473511,0.0
1.0,14.09275341,50.52207184,804.8483887,0.0
1.0,14.10762215,50.52723694,804.9194336,0.0
1.0,14.10777855,50.53757095,804.7931519,0.0
1.0,14.09305,50.54910278,804.9500732,0.0
1.0,14.18283367,50.55189133,804.8224487,0.0
1.0,14.19797897,50.56462097,804.7335205,0.0
1.0,14.19799995,50.57556915,804.7491455,0.0
1.0,14.16816235,50.59030533,804.7366333,0.0
1.0,14.1981144,50.58971024,804.6806641,0.0
1.0,14.15323067,50.59987259,804.5939331,0.0
1.0,14.1980629,50.61203384,804.8679199,0.0
1.0,14.22800922,50.61143112,804.6954956,0.0
1.0,14.2280407,50.62698746,804.5964355,0.0
1.0,14.22812939,50.63735962,804.6402588,0.0
1.0,14.18334484,50.65213394,804.6837769,0.0
1.0,14.19844341,50.6557312,804.6556396,0.0
1.0,14.2584362,50.66172409,804.7419434,0.0
1.0,14.21375084,50.67370987,804.3834839,0.0
1.0,14.31842327,50.67351151,804.6436157,0.0
1.0,14.28849792,50.6917038,804.5147705,0.0
1.0,14.24371338,50.70070648,804.5441895,0.0
1.0,14.24396896,50.71551895,804.673584,0.0
1.0,14.22916222,50.7193222,804.6568604,0.0
1.0,14.25906181,50.72272491,804.7983398,0.0
1.0,14.28909206,50.73514175,805.0552368,0.0
1.0,14.25934315,50.73654938,805.0408936,0.0
1.0,14.27429104,50.75418091,805.0144653,0.0
1.0,14.2294178,50.75899887,805.1159668,0.0
1.0,14.24431324,50.76962662,805.1160278,0.0
1.0,14.27440071,50.7816658,805.0581665,0.0
1.0,14.28950977,50.78427887,805.1734619,0.0
1.0,14.33443546,50.79692459,805.0871582,0.0
1.0,14.31974316,50.80837631,805.0453491,0.0
1.0,14.33473206,50.823452,805.0293579,0.0
1.0,14.33481598,50.82686996,805.1167603,0.0
1.0,14.2900362,50.83028793,805.1468506,0.0
1.0,14.27521896,50.84456635,804.973999,0.0
1.0,14.30533791,50.84376144,805.0908813,0.0
1.0,14.33530617,50.86167908,805.1209717,0.0
1.0,14.36532593,50.86711502,805.00354,0.0
1.0,14.35031033,50.87718964,805.0332031,0.0
1.0,14.35043049,50.88968277,805.2216187,0.0
1.0,14.36550808,50.89230347,805.06604,0.0
1.0,14.36561298,50.90540695,805.095459,0.0
1.0,14.38050747,50.91630173,804.996521,0.0
1.0,14.38052845,50.93143845,804.9956055,0.0
1.0,14.39552784,50.93487167,804.8965454,0.0
1.0,14.35070229,50.93830872,804.854126,0.0
1.0,14.39558029,50.95063019,804.9707642,0.0
1.0,14.32096386,50.9522438,804.9125366,0.0
1.0,14.35081673,50.96962738,804.8965454,0.0
1.0,14.36568069,50.97569656,804.9995117,0.0
1.0,14.39557552,50.98601151,804.9970703,0.0
1.0,14.45542717,50.99734497,805.0831909,0.0
1.0,14.48546314,50.99795151,805.0545654,0.0
1.0,14.47063541,51.01617813,804.9968872,0.0
1.0,14.45584965,51.02205276,804.9850464,0.0
1.0,14.48598385,51.0396843,804.9859009,0.0
1.0,14.47098446,51.04394531,804.8408813,0.0
1.0,14.42624664,51.04718781,804.9851074,0.0
1.0,14.4261322,51.05936432,804.9555664,0.0
1.0,14.41145134,51.0709343,804.8695068,0.0
1.0,14.47132874,51.08534622,804.9269409,0.0
1.0,14.47145462,51.08453751,804.9562378,0.0
1.0,14.4715271,51.0953064,804.9852905,0.0
1.0,14.48654747,51.10749817,804.9440308,0.0
1.0,14.50148964,51.10749817,804.7695313,0.0
1.0,14.51647854,51.12559891,804.8726807,0.0
1.0,14.54638958,51.13170242,804.6157837,0.0
1.0,14.53154564,51.14228821,804.6040649,0.0
1.0,14.53151989,51.15470886,804.6323242,0.0
1.0,14.50161457,51.15450668,804.7473755,0.0
1.0,14.48685551,51.17243195,804.7175293,0.0
1.0,14.48677158,51.17752838,804.7595825,0.0
1.0,14.48678207,51.19547653,804.6150513,0.0
1.0,14.51655674,51.19914627,804.7727051,0.0
1.0,14.57643509,51.20261765,804.7148438,0.0
1.0,14.57614803,51.215065,804.6985474,0.0
1.0,14.57614326,51.22690964,804.7557983,0.0
1.0,14.5913353,51.2420311,804.8545532,0.0
1.0,14.6063509,51.24611664,804.770752,0.0
1.0,14.59140873,51.25041199,804.7700195,0.0
1.0,14.5466547,51.26268005,804.6116333,0.0
1.0,14.59146023,51.27413559,804.7973022,0.0
1.0,14.59129333,51.28907394,804.7695923,0.0
1.0,14.66616058,51.29276276,804.6834717,0.0
1.0,14.62127686,51.29603958,804.9020386,0.0
1.0,14.57625771,51.30874252,804.6707153,0.0
1.0,14.60617352,51.32021713,804.6419678,0.0
1.0,14.60622025,51.33538818,804.6696167,0.0
1.0,14.62114143,51.33929062,804.6964722,0.0
1.0,14.62099075,51.34318924,804.624939,0.0
1.0,14.69577408,51.35611725,804.5397949,0.0
1.0,14.66591072,51.36720657,804.5545654,0.0
1.0,14.69576359,51.38219833,804.4675293,0.0
1.0,14.69562244,51.38692474,804.4263306,0.0
1.0,14.6956749,51.39021301,804.4429321,0.0
1.0,14.69557095,51.40275574,804.4447021,0.0
1.0,14.66556072,51.41407394,804.2998047,0.0
1.0,14.65055656,51.42909241,804.4744873,0.0
1.0,14.66563416,51.4330101,804.5459595,0.0
1.0,14.69573212,51.43650436,804.4902954,0.0
1.0,14.7256794,51.44927597,804.4198608,0.0
1.0,14.75568867,51.46122742,804.2908325,0.0
1.0,14.80041599,51.47628021,804.3334961,0.0
1.0,14.72579384,51.48081589,804.3349609,0.0
1.0,14.74071503,51.48453522,804.3196411,0.0
1.0,14.69578934,51.4977417,804.3213501,0.0
1.0,14.69572163,51.50889206,804.5083618,0.0
1.0,14.74052238,51.52375793,804.5053711,0.0
1.0,14.77026081,51.52768326,804.6347656,0.0
1.0,14.75521946,51.53119659,804.7633667,0.0
1.0,14.7551775,51.54629135,804.7171021,0.0
1.0,14.74023533,51.55580521,804.6751709,0.0
1.0,14.75507832,51.57070541,804.7143555,0.0
1.0,14.7551775,51.57608795,804.6434326,0.0
1.0,14.8150034,51.57919312,804.6582642,0.0
1.0,14.81480026,51.59452438,804.772583,0.0
1.0,14.79973316,51.60385132,804.9858398,0.0
1.0,14.75488567,51.61130905,804.7269287,0.0
1.0,14.81470585,51.6239624,804.8130493,0.0
1.0,14.82954884,51.6235466,804.6842041,0.0
1.0,14.79960251,51.64201355,804.7282715,0.0
1.0,14.79954529,51.64782715,804.729187,0.0
1.0,14.75482273,51.65841675,804.8277588,0.0
1.0,14.82968521,51.67108917,804.685791,0.0
1.0,14.88956833,51.67108917,804.7286987,0.0
1.0,14.93442535,51.6962471,804.600647,0.0
1.0,14.94928932,51.6962471,804.4578247,0.0
1.0,14.87454796,51.70685959,804.6583862,0.0
1.0,14.87457943,51.7199707,804.7003174,0.0
1.0,14.85948563,51.7297554,804.7437134,0.0
1.0,14.87433434,51.74455261,804.7434692,0.0
1.0,14.90425491,51.74871826,804.8132324,0.0
1.0,14.91910839,51.75247192,804.8980713,0.0
1.0,14.93407631,51.76477432,804.8832397,0.0
1.0,14.91895199,51.77729034,804.9262085,0.0
1.0,14.90397835,51.79190063,805.1420288,0.0
1.0,14.93379974,51.79691315,805.1552124,0.0
1.0,14.91880035,51.79816437,805.0671387,0.0
1.0,14.93370056,51.81696701,805.1104126,0.0
1.0,14.9337635,51.82323456,805.0227661,0.0
1.0,14.9785223,51.83390045,804.9518433,0.0
1.0,14.93346596,51.84686661,805.0802002,0.0
1.0,14.9332571,51.84623718,805.1681519,0.0
1.0,14.94818878,51.86507416,805.1121216,0.0
1.0,14.94818401,51.87156677,805.1246948,0.0
1.0,14.94805336,51.87973785,805.1535645,0.0
1.0,14.99290085,51.89273071,805.2663574,0.0
1.0,15.00776005,51.90468216,805.3671875,0.0
1.0,15.0526638,51.92020416,805.508667,0.0
1.0,15.02282143,51.92502594,805.3813477,0.0
1.0,14.99297905,51.92880249,805.5222778,0.0
1.0,14.97800541,51.94433975,805.5645142,0.0
1.0,15.03786278,51.95127106,805.6943359,0.0
1.0,15.0228529,51.96199036,805.607666,0.0
1.0,15.03781605,51.97459793,805.6789551,0.0
1.0,15.00774384,51.97438812,805.8497925,0.0
1.0,15.00759792,51.99268723,805.963562,0.0
1.0,15.02246666,52.00362778,805.77771,0.0
1.0,15.0672884,52.00741959,805.8353271,0.0
1.0,15.06742954,52.02047729,805.8515015,0.0
1.0,15.08237076,52.0331192,805.6650391,0.0
1.0,15.09747982,52.04829407,805.4665527,0.0
1.0,15.09731865,52.05462265,805.6409912,0.0
1.0,15.08228302,52.05462265,805.5,0.0
1.0,15.11219788,52.07318497,805.3701782,0.0
1.0,15.12706184,52.07973099,805.1723633,0.0
1.0,15.14187908,52.09028625,805.1154785,0.0
1.0,15.11196899,52.10105896,805.1589966,0.0
1.0,15.08178234,52.11310577,805.0003662,0.0
1.0,15.09679222,52.12812042,804.8995361,0.0
1.0,15.18645,52.13298035,804.9737549,0.0
1.0,15.17137718,52.13382721,804.8034058,0.0
1.0,15.15623665,52.15266418,804.8033447,0.0
1.0,15.15617466,52.15986252,804.7442017,0.0
1.0,15.14113331,52.17066193,804.6292725,0.0
1.0,15.20078659,52.18168259,804.6752319,0.0
1.0,15.17074585,52.19398117,804.6469116,0.0
1.0,15.21537495,52.20946121,804.7625122,0.0
1.0,15.20028114,52.21370316,804.7876587,0.0
1.0,15.18529701,52.21434402,804.8153076,0.0
1.0,15.15532398,52.23280716,804.7426758,0.0
1.0,15.15534019,52.23960495,804.8856812,0.0
1.0,15.2000885,52.25043869,804.8863525,0.0
1.0,15.24494076,52.26191711,805.0422974,0.0
1.0,15.2448101,52.27360916,805.0698853,0.0
1.0,15.25979424,52.28956604,804.9815674,0.0
1.0,15.27464199,52.29467392,805.1276855,0.0
1.0,15.2597208,52.29531479,804.9968262,0.0
1.0,15.24460125,52.31468964,805.0962524,0.0
1.0,15.25925732,52.3215065,805.0236816,0.0
1.0,15.2143364,52.33003616,805.2802734,0.0
1.0,15.19938374,52.34325027,805.3501587,0.0
1.0,15.2141695,52.35519791,805.3919067,0.0
1.0,15.25895977,52.37055969,805.5351563,0.0
1.0,15.28881836,52.37611389,805.5921631,0.0
1.0,15.30380726,52.37590027,805.4765625,0.0
1.0,15.34870148,52.39533615,805.5344238,0.0
1.0,15.28891182,52.40687943,805.546936,0.0
1.0,15.31870174,52.41136551,805.4891968,0.0
1.0,15.36338806,52.42462921,805.517395,0.0
1.0,15.39310551,52.43446732,805.475769,0.0
1.0,15.36322117,52.4447403,805.4472046,0.0
1.0,15.33340454,52.4584465,805.4755249,0.0
1.0,15.31842613,52.46787262,805.4342651,0.0
1.0,15.34841442,52.48373413,805.3060303,0.0
1.0,15.36316872,52.48823547,805.2510376,0.0
1.0,15.39296913,52.48909378,805.0930176,0.0
1.0,15.39291191,52.5079689,804.9229126,0.0
1.0,15.37791824,52.51526642,804.9665527,0.0
1.0,15.37796497,52.5238533,804.90979,0.0
1.0,15.39296913,52.53760147,804.9378052,0.0
1.0,15.42293739,52.55027771,804.8795166,0.0
1.0,15.42285919,52.55801773,805.06604,0.0
1.0,15.42277527,52.57178116,804.993042,0.0
1.0,15.4226923,52.58189011,805.1783447,0.0
1.0,15.3928442,52.59739304,805.0617676,0.0
1.0,15.40776062,52.60256195,805.1901245,0.0
1.0,15.39279175,52.60320663,805.2174072,0.0
1.0,15.37791252,52.62216568,805.2298584,0.0
1.0,15.4374361,52.62928009,805.3583984,0.0
1.0,15.46728897,52.63790131,805.2144165,0.0
1.0,15.49714756,52.65127945,805.3875732,0.0
1.0,15.51191235,52.66142273,805.2885742,0.0
1.0,15.52674961,52.67243195,805.2895508,0.0
1.0,15.46684074,52.68647385,805.1748047,0.0
1.0,15.4817152,52.69641113,805.2627563,0.0
1.0,15.49657345,52.71176147,805.3638916,0.0
1.0,15.49647999,52.71738815,805.3776245,0.0
1.0,15.51131248,52.71738815,805.4498901,0.0
1.0,15.51120281,52.73621368,805.491394,0.0
1.0,15.49633408,52.74790192,805.6055908,0.0
1.0,15.49634457,52.75223541,805.5183716,0.0
1.0,15.51108265,52.76805115,805.5889893,0.0
1.0,15.52607727,52.77563477,805.6016846,0.0
1.0,15.55606556,52.78387451,805.616394,0.0
1.0,15.58607006,52.79776001,805.5883789,0.0
1.0,15.61583996,52.81099701,805.5458374,0.0
1.0,15.6006422,52.81881332,805.6135254,0.0
1.0,15.55573177,52.83250046,805.6707153,0.0
1.0,15.54061794,52.84205627,805.8677368,0.0
1.0,15.51091576,52.85749435,805.821228,0.0
1.0,15.57069492,52.86358261,805.8928223,0.0
1.0,15.58568954,52.86358261,805.9784546,0.0
1.0,15.64540577,52.8890419,805.9906616,0.0
1.0,15.64538479,52.89448547,806.060791,0.0
1.0,15.60058975,52.89557648,806.0322876,0.0
1.0,15.64547348,52.91496277,806.0609741,0.0
1.0,15.61562538,52.92237473,805.9466553,0.0
1.0,15.6753006,52.93109512,806.0448608,0.0
1.0,15.69013786,52.94483948,806.059021,0.0
1.0,15.64517593,52.95443726,805.8851929,0.0
1.0,15.64510345,52.96535492,805.9284668,0.0
1.0,15.61515141,52.97649384,806.043335,0.0
1.0,15.64501953,52.98916626,805.9147949,0.0
1.0,15.64509296,52.99681473,805.828186,0.0
1.0,15.64496803,53.0105896,805.9296875,0.0
1.0,15.7345686,53.02109528,805.7859497,0.0
1.0,15.70456886,53.03707123,805.7128906,0.0
1.0,15.77923298,53.0434227,805.6576538,0.0
1.0,15.73427582,53.04364014,805.5996704,0.0
1.0,15.67453861,53.0692749,805.6571655,0.0
1.0,15.704319,53.07541275,805.5988159,0.0
1.0,15.74919701,53.07563019,805.555603,0.0
1.0,15.70428276,53.10173798,805.3867798,0.0
1.0,15.76406097,53.10634613,805.4718628,0.0
1.0,15.77902985,53.10722351,805.3267822,0.0
1.0,15.74906158,53.12633133,805.2846069,0.0
1.0,15.74898338,53.13907242,805.2417603,0.0
1.0,15.70400047,53.14280701,805.2278442,0.0
1.0,15.76382637,53.15974045,805.2285156,0.0
1.0,15.80867386,53.16677856,805.057312,0.0
1.0,15.83840179,53.17558289,805.069397,0.0
1.0,15.83858395,53.18923187,805.0406494,0.0
1.0,15.77857018,53.19914246,805.1569214,0.0
1.0,15.74878025,53.20773315,805.098999,0.0
1.0,15.73350906,53.22095871,805.0420532,0.0
1.0,15.77832031,53.2306633,805.1993408,0.0
1.0,15.79328823,53.24147034,805.2250977,0.0
1.0,15.85311413,53.25272369,805.3516235,0.0
1.0,15.8531456,53.26618958,805.3223267,0.0
1.0,15.82333946,53.27414322,805.2633667,0.0
1.0,15.83823013,53.28585434,805.2368164,0.0
1.0,15.80834579,53.29889679,804.9799805,0.0
1.0,15.86811352,53.30685425,805.0527954,0.0
1.0,15.91316414,53.3210144,804.8786621,0.0
1.0,15.95808983,53.33141708,804.9224243,0.0
1.0,15.91312313,53.33916473,805.0053101,0.0
1.0,15.82326126,53.3531189,805.1040039,0.0
1.0,15.8380785,53.36331558,805.1477661,0.0
1.0,15.8979044,53.37861252,805.1191406,0.0
1.0,15.9128933,53.38482285,805.2498169,0.0
1.0,15.94289207,53.39546967,805.2331543,0.0
1.0,15.94283485,53.41123199,805.2756348,0.0
1.0,15.9729023,53.41789246,805.3179321,0.0
1.0,15.92803383,53.42833328,805.3760986,0.0
1.0,15.9729023,53.44388962,805.3059692,0.0
1.0,15.89803505,53.45056152,805.2758789,0.0
1.0,15.95781326,53.45011902,805.3173828,0.0
1.0,15.9129715,53.47637177,805.4337769,0.0
1.0,15.95794392,53.48237991,805.5037231,0.0
1.0,15.95817852,53.48193359,805.4880371,0.0
1.0,15.98805237,53.50822067,805.5200195,0.0
1.0,15.9731369,53.51468277,805.5212402,0.0
1.0,15.97312069,53.5144577,805.6080322,0.0
1.0,15.97320938,53.54099655,805.5783081,0.0
1.0,16.00320816,53.54701996,805.3335571,0.0
1.0,16.01809311,53.54701996,805.4071655,0.0
1.0,16.0628624,53.57336807,805.4655762,0.0
1.0,16.01800919,53.5800705,805.350708,0.0
1.0,15.98813057,53.57962036,805.2501831,0.0
1.0,15.97308922,53.60600281,805.2775879,0.0
1.0,16.01805115,53.61182022,805.434082,0.0
1.0,16.09288788,53.61137009,805.3920288,0.0
1.0,16.03314018,53.63755798,805.4059448,0.0
1.0,16.0331974,53.6440506,805.5222168,0.0
1.0,16.03334808,53.65435791,805.5501099,0.0
1.0,16.07834625,53.67049789,805.3789673,0.0
1.0,16.10821533,53.67676926,805.4044189,0.0
1.0,16.10837173,53.68709183,805.3054199,0.0
1.0,16.09363365,53.70280075,805.2208252,0.0
1.0,16.10879898,53.70953369,805.1345215,0.0
1.0,16.15373611,53.71941376,805.3230591,0.0
1.0,16.09384155,53.72705078,805.1912842,0.0
1.0,16.07899857,53.74098587,805.3345337,0.0
1.0,16.09410858,53.75133133,805.4620972,0.0
1.0,16.0941906,53.7587471,805.1901245,0.0
1.0,16.12407494,53.77337646,805.3477783,0.0
1.0,16.16911507,53.7835083,805.3220825,0.0
1.0,16.12422752,53.79161072,805.0646362,0.0
1.0,16.13904953,53.80355072,804.9528809,0.0
1.0,16.15397072,53.81684494,804.8529053,0.0
1.0,16.15427208,53.82474136,804.9267578,0.0
1.0,16.22915077,53.83691406,804.8115234,0.0
1.0,16.19920349,53.84639359,804.8110352,0.0
1.0,16.1841526,53.85700226,804.6945801,0.0
1.0,16.18430328,53.86829376,804.8674927,0.0
1.0,16.18430901,53.87823105,804.7821655,0.0
1.0,16.21426582,53.88659668,804.7980957,0.0
1.0,16.18431282,53.90332413,804.7561035,0.0
1.0,16.25913811,53.91033554,804.7434692,0.0
1.0,16.21448898,53.91893387,804.7446289,0.0
1.0,16.21447945,53.9356842,804.5161743,0.0
1.0,16.22943115,53.94836807,804.4743042,0.0
1.0,16.21472549,53.94904709,804.4036865,0.0
1.0,16.24455643,53.96898651,804.4320679,0.0
1.0,16.22952652,53.98009491,804.4330444,0.0
1.0,16.22957802,53.98078156,804.4611816,0.0
1.0,16.25961304,54.00687408,804.4747925,0.0
1.0,16.21464157,54.01322937,804.4048462,0.0
1.0,16.2297039,54.01277542,804.4621582,0.0
1.0,16.27459145,54.03936005,804.3067017,0.0
1.0,16.30474854,54.04549789,804.3652344,0.0
1.0,16.30488396,54.05595016,804.3356323,0.0
1.0,16.26006699,54.06369019,804.4803467,0.0
1.0,16.27517128,54.07597351,804.423645,0.0
1.0,16.32025337,54.08872604,804.2390747,0.0
1.0,16.30543709,54.09669113,804.2686768,0.0
1.0,16.30545235,54.10762787,804.267334,0.0
1.0,16.3204937,54.11788559,804.1652222,0.0
1.0,16.30558205,54.12609482,804.5411377,0.0
1.0,16.27567673,54.14251328,804.3555298,0.0
1.0,16.30567551,54.14913177,804.3989258,0.0
1.0,16.33568573,54.15735245,804.4257813,0.0
1.0,16.33577347,54.17402267,804.4382324,0.0
1.0,16.33585167,54.18635941,804.4362793,0.0
1.0,16.30599976,54.18704605,804.3937988,0.0
1.0,16.29115105,54.21334076,804.3218994,0.0
1.0,16.33606148,54.21974564,804.3654175,0.0
1.0,16.4407711,54.2302742,804.3659058,0.0
1.0,16.41071892,54.2456131,804.3948975,0.0
1.0,16.44065666,54.25156784,804.3083496,0.0
1.0,16.36606598,54.2616539,804.3247681,0.0
1.0,16.36618042,54.26944351,804.2960815,0.0
1.0,16.38113785,54.2806778,804.2096558,0.0
1.0,16.38122559,54.29100037,804.3832397,0.0
1.0,16.44131279,54.29949188,804.326416,0.0
1.0,16.38160706,54.31624603,804.3256836,0.0
1.0,16.44142342,54.3275032,804.1958618,0.0
1.0,16.45665169,54.32819366,804.2241821,0.0
1.0,16.48658752,54.34841537,804.0836792,0.0
1.0,16.42695427,54.3608284,804.0845947,0.0
1.0,16.44199181,54.3610611,804.1851807,0.0
1.0,16.41215324,54.38729477,804.3422241,0.0
1.0,16.47201538,54.39328003,804.2839966,0.0
1.0,16.44232559,54.40364456,804.2112427,0.0
1.0,16.44246101,54.41078568,804.3268433,0.0
1.0,16.397686,54.42231369,804.3848267,0.0
1.0,16.47234917,54.43199539,804.2549438,0.0
1.0,16.42764282,54.44075775,804.2133789,0.0
1.0,16.4874382,54.45737076,803.970459,0.0
1.0,16.50246811,54.47006989,803.9866333,0.0
1.0,16.54756165,54.4703064,804.1020508,0.0
1.0,16.50286102,54.49687576,803.9744873,0.0
1.0,16.48790169,54.50311661,803.9177856,0.0
1.0,16.4728241,54.5135231,803.8040771,0.0
1.0,16.47278214,54.52069092,804.093811,0.0
1.0,16.50272369,54.53249741,804.0068359,0.0
1.0,16.50279808,54.54222107,804.006958,0.0
1.0,16.53276443,54.55032349,803.9783936,0.0
1.0,16.54773903,54.56445313,804.078125,0.0
1.0,16.50297546,54.57465363,803.890686,0.0
1.0,16.54771805,54.58369827,804.0346069,0.0
1.0,16.53297997,54.6008606,804.2385254,0.0
1.0,16.62271118,54.61246872,804.0527344,0.0
1.0,16.60798645,54.61316299,803.9521484,0.0
1.0,16.60796547,54.63964081,804.0794067,0.0
1.0,16.62298584,54.64638138,804.1201172,0.0
1.0,16.5632019,54.6566124,804.1750488,0.0
1.0,16.60833168,54.66218948,804.2932739,0.0
1.0,16.59338951,54.67847443,804.5212402,0.0
1.0,16.5785141,54.69104004,804.4476318,0.0
1.0,16.56361008,54.69150543,804.5175781,0.0
1.0,16.60860252,54.71852875,804.5182495,0.0
1.0,16.62345123,54.72481918,804.4459839,0.0
1.0,16.65338135,54.73554611,804.3616943,0.0
1.0,16.63870621,54.74347687,804.2619019,0.0
1.0,16.66863251,54.75560379,804.3036499,0.0
1.0,16.66869354,54.76564407,804.5184937,0.0
1.0,16.66867447,54.77497864,804.4598389,0.0
1.0,16.6537838,54.79110336,804.4452515,0.0
1.0,16.63889885,54.80325317,804.5750732,0.0
1.0,16.69877625,54.80372238,804.7175293,0.0
1.0,16.71383286,54.830616,804.7307129,0.0
1.0,16.71386528,54.83716965,804.7891235,0.0
1.0,16.71377182,54.84793854,804.8181763,0.0
1.0,16.69892883,54.85590363,804.6036377,0.0
1.0,16.71404839,54.86761093,804.6038818,0.0
1.0,16.74398422,54.87886429,804.7362671,0.0
1.0,16.74402046,54.88448715,804.722229,0.0
1.0,16.75913429,54.91146469,804.7061768,0.0
1.0,16.74432755,54.91850662,804.7634888,0.0
1.0,16.71435547,54.92930603,804.8056641,0.0
1.0,16.74428177,54.9370575,804.934082,0.0
1.0,16.75924873,54.94880676,805.2047729,0.0
1.0,16.74432373,54.9589119,805.203064,0.0
1.0,16.74425507,54.96784973,805.3864746,0.0
1.0,16.81899643,54.98455048,805.4698486,0.0
1.0,16.77409172,54.9986763,805.6571655,0.0
1.0,16.80425835,55.00974274,805.6427612,0.0
1.0,16.84916878,55.01822281,805.7581177,0.0
1.0,16.83441353,55.03071213,805.9299927,0.0
1.0,16.83443451,55.0415535,805.8557129,0.0
1.0,16.83454514,55.05075455,806.1713257,0.0
1.0,16.81975937,55.06774139,806.2838745,0.0
1.0,16.8346386,55.08049011,806.5249634,0.0
1.0,16.84969521,55.09276962,806.6392212,0.0
1.0,16.87940216,55.10057068,806.9103394,0.0
1.0,16.81961823,55.11356735,806.8063354,0.0
1.0,16.86439705,55.12397385,806.9356689,0.0
1.0,16.83466911,55.13343811,806.9784546,0.0
1.0,16.87962723,55.15095139,806.9482422,0.0
1.0,16.9094696,55.16539764,807.1743774,0.0
1.0,16.92431641,55.17653275,807.229248,0.0
1.0,16.9694519,55.18600845,807.3685913,0.0
1.0,16.95466614,55.19857788,807.5970459,0.0
1.0,16.95464516,55.20948792,807.637146,0.0
1.0,16.95466995,55.21874237,807.8652954,0.0
1.0,16.93971252,55.24343109,807.8215332,0.0
1.0,16.90991211,55.25032425,808.206604,0.0
1.0,16.96970177,55.26196289,808.074585,0.0
