Time,G2.L2TV,G2.CPD,G2.TNL,G2.TTXD1_9,G2.L63QT_P_TRP,G2.L12HFD_P,G2.L12HFD_C
3/29/2025 01:56:31.077,1.0,78.81045532,88.06551361,831.8007202,0.0,0.0,0.0
3/29/2025 01:56:32.357,1.0,78.86795044,88.08271027,831.7661743,0.0,0.0,0.0
3/29/2025 01:56:33.637,1.0,78.63059998,88.06551361,831.5056152,0.0,0.0,0.0
3/29/2025 01:56:34.917,1.0,78.87531281,88.08151245,831.8029785,0.0,0.0,0.0
3/29/2025 01:56:36.197,1.0,78.64500427,88.06943512,831.630188,0.0,0.0,0.0
3/29/2025 01:56:37.477,1.0,78.40750122,88.0172348,831.253418,0.0,0.0,0.0
3/29/2025 01:56:38.757,1.0,78.62339783,88.02207184,831.0562744,0.0,0.0,0.0
3/29/2025 01:56:40.037,1.0,78.37860107,87.96842957,830.8026733,0.0,0.0,0.0
3/29/2025 01:56:41.317,1.0,78.27799225,87.933815,830.3184204,0.0,0.0,0.0
3/29/2025 01:56:42.597,1.0,78.35716248,87.93110657,830.4558716,0.0,0.0,0.0
3/29/2025 01:56:43.877,1.0,78.37148285,87.90644073,830.3660889,0.0,0.0,0.0
3/29/2025 01:56:45.157,1.0,78.17725372,87.90161896,830.4221802,0.0,0.0,0.0
3/29/2025 01:56:46.437,1.0,78.08365631,87.87306213,830.4887695,0.0,0.0,0.0
3/29/2025 01:56:47.717,1.0,78.27080536,87.86105347,830.2838135,0.0,0.0,0.0
3/29/2025 01:56:48.997,1.0,78.14845276,87.83582306,830.3574829,0.0,0.0,0.0
3/29/2025 01:56:50.277,1.0,78.20610046,87.83972168,830.574585,0.0,0.0,0.0
3/29/2025 01:56:51.557,1.0,78.20606995,87.83882141,830.8057251,0.0,0.0,0.0
3/29/2025 01:56:52.837,1.0,78.02613068,87.84092712,831.0713501,0.0,0.0,0.0
3/29/2025 01:56:54.117,1.0,78.14851379,87.84002686,831.3217773,0.0,0.0,0.0
3/29/2025 01:56:55.397,1.0,78.2564621,87.83972168,831.3887939,0.0,0.0,0.0
3/29/2025 01:56:56.677,1.0,78.32834625,87.83431244,831.5145874,0.0,0.0,0.0
3/29/2025 01:56:57.957,1.0,78.32827759,87.88598633,832.1091919,0.0,0.0,0.0
3/29/2025 01:56:59.237,1.0,78.73839569,87.99433899,833.2440186,0.0,0.0,0.0
3/29/2025 01:57:00.517,1.0,78.57303619,88.0293045,833.4649658,0.0,0.0,0.0
3/29/2025 01:57:01.797,1.0,79.06234741,88.09388733,833.7373657,0.0,0.0,0.0
3/29/2025 01:57:03.077,1.0,78.99758148,88.16642761,834.1519165,0.0,0.0,0.0
3/29/2025 01:57:04.357,1.0,79.09819794,88.17157745,833.7213745,0.0,0.0,0.0
3/29/2025 01:57:05.637,1.0,78.97593689,88.16794586,833.2516479,0.0,0.0,0.0
3/29/2025 01:57:06.917,1.0,78.96141052,88.15826416,832.6679077,0.0,0.0,0.0
3/29/2025 01:57:08.197,1.0,78.79608154,88.16825104,832.7220459,0.0,0.0,0.0
3/29/2025 01:57:09.477,1.0,79.02620697,88.15826416,832.3778076,0.0,0.0,0.0
3/29/2025 01:57:10.757,1.0,78.92554474,88.15644836,832.3525391,0.0,0.0,0.0
3/29/2025 01:57:12.037,1.0,78.70254517,88.15735626,832.2483521,0.0,0.0,0.0
3/29/2025 01:57:13.317,1.0,79.00475311,88.15402985,832.2053833,0.0,0.0,0.0
3/29/2025 01:57:14.597,1.0,78.93273163,88.16794586,832.4884644,0.0,0.0,0.0
3/29/2025 01:57:15.877,1.0,78.8967514,88.15281677,832.1954346,0.0,0.0,0.0
3/29/2025 01:57:17.157,1.0,78.81770325,88.15221405,832.0758057,0.0,0.0,0.0
3/29/2025 01:57:18.437,1.0,78.68106079,88.16734314,832.4692993,0.0,0.0,0.0
3/29/2025 01:57:19.717,1.0,78.76724243,88.14888763,832.4800415,0.0,0.0,0.0
3/29/2025 01:57:20.997,1.0,79.02629089,88.15070343,832.331604,0.0,0.0,0.0
3/29/2025 01:57:22.277,1.0,78.96138763,88.171875,832.2490845,0.0,0.0,0.0
3/29/2025 01:57:23.557,1.0,78.73137665,88.14163208,831.8897095,0.0,0.0,0.0
3/29/2025 01:57:24.837,1.0,78.81045532,88.15705109,831.7570801,0.0,0.0,0.0
3/29/2025 01:57:26.117,1.0,78.78895569,88.16825104,831.8990479,0.0,0.0,0.0
3/29/2025 01:57:27.397,1.0,78.70250702,88.15947723,831.8208008,0.0,0.0,0.0
3/29/2025 01:57:28.677,1.0,78.70251465,88.16098022,831.7873535,0.0,0.0,0.0
3/29/2025 01:57:29.957,1.0,78.65950775,88.14827728,831.8710938,0.0,0.0,0.0
3/29/2025 01:57:31.237,1.0,78.80316162,88.15826416,831.8735962,0.0,0.0,0.0
3/29/2025 01:57:32.517,1.0,78.74563599,88.16007233,831.5950928,0.0,0.0,0.0
3/29/2025 01:57:33.797,1.0,78.72409058,88.14858246,831.4464722,0.0,0.0,0.0
3/29/2025 01:57:35.077,1.0,78.74565125,88.16371155,831.8701782,0.0,0.0,0.0
3/29/2025 01:57:36.357,1.0,78.73843384,88.15040588,831.8366699,0.0,0.0,0.0
3/29/2025 01:57:37.637,1.0,78.83919525,88.15433502,831.8502197,0.0,0.0,0.0
3/29/2025 01:57:38.917,1.0,78.58740997,88.16280365,831.8908081,0.0,0.0,0.0
3/29/2025 01:57:40.197,1.0,78.8032608,88.14737701,831.9633789,0.0,0.0,0.0
3/29/2025 01:57:41.477,1.0,78.81759644,88.16613007,832.1234131,0.0,0.0,0.0
3/29/2025 01:57:42.757,1.0,78.68821716,88.15221405,832.0050049,0.0,0.0,0.0
3/29/2025 01:57:44.037,1.0,78.71682739,88.15040588,831.7623291,0.0,0.0,0.0
3/29/2025 01:57:45.317,1.0,78.77445984,88.16673279,832.1523438,0.0,0.0,0.0
3/29/2025 01:57:46.597,1.0,78.60900116,88.14737701,832.0391235,0.0,0.0,0.0
3/29/2025 01:57:47.877,1.0,78.80326843,88.16007233,832.2249756,0.0,0.0,0.0
3/29/2025 01:57:49.157,1.0,78.69526672,88.16189575,832.3479004,0.0,0.0,0.0
3/29/2025 01:57:50.437,1.0,78.48667908,88.14375305,831.7102661,0.0,0.0,0.0
3/29/2025 01:57:51.717,1.0,78.76734161,88.15433502,831.8959961,0.0,0.0,0.0
3/29/2025 01:57:52.997,1.0,78.72418213,88.16340637,831.9711304,0.0,0.0,0.0
3/29/2025 01:57:54.277,1.0,78.52978516,88.14707947,831.6997681,0.0,0.0,0.0
3/29/2025 01:57:55.557,1.0,78.6594162,88.15826416,831.9494019,0.0,0.0,0.0
3/29/2025 01:57:56.837,1.0,78.65222168,88.15312195,831.9920654,0.0,0.0,0.0
3/29/2025 01:57:58.117,1.0,78.77443695,88.15342712,831.9284668,0.0,0.0,0.0
3/29/2025 01:57:59.397,1.0,78.78159332,88.16401672,831.9022217,0.0,0.0,0.0
3/29/2025 01:58:00.677,1.0,78.53695679,88.15826416,831.8864746,0.0,0.0,0.0
3/29/2025 01:58:01.957,1.0,78.63779449,88.15917206,831.6882324,0.0,0.0,0.0
3/29/2025 01:58:03.237,1.0,78.57303619,88.16280365,831.5723267,0.0,0.0,0.0
3/29/2025 01:58:04.517,1.0,78.5514679,88.14163208,831.4901123,0.0,0.0,0.0
3/29/2025 01:58:05.797,1.0,78.71688843,88.16794586,831.8589478,0.0,0.0,0.0
3/29/2025 01:58:07.077,1.0,78.47951508,88.13951874,831.8049316,0.0,0.0,0.0
3/29/2025 01:58:08.357,1.0,78.42195892,88.11170197,831.5262451,0.0,0.0,0.0
3/29/2025 01:58:09.637,1.0,78.40036011,88.1240921,831.4891357,0.0,0.0,0.0
3/29/2025 01:58:10.917,1.0,78.38593292,88.11352539,832.0026855,0.0,0.0,0.0
3/29/2025 01:58:12.197,1.0,78.53697205,88.12924194,832.2176514,0.0,0.0,0.0
3/29/2025 01:58:13.477,1.0,78.41477966,88.12712097,832.0882568,0.0,0.0,0.0
3/29/2025 01:58:14.757,1.0,78.56573486,88.12863159,831.9169922,0.0,0.0,0.0
3/29/2025 01:58:16.037,1.0,78.51547241,88.12802887,832.0139771,0.0,0.0,0.0
3/29/2025 01:58:17.317,1.0,78.55134583,88.13709259,831.9428711,0.0,0.0,0.0
3/29/2025 01:58:18.597,1.0,78.90395355,88.21152496,833.2131348,0.0,0.0,0.0
3/29/2025 01:58:19.877,1.0,78.78159332,88.21698761,833.2080688,0.0,0.0,0.0
3/29/2025 01:58:21.157,1.0,78.90399933,88.23091125,833.243042,0.0,0.0,0.0
3/29/2025 01:58:22.437,1.0,78.87503052,88.24575806,833.3607178,0.0,0.0,0.0
3/29/2025 01:58:23.717,1.0,78.60900116,88.22788239,832.8463135,0.0,0.0,0.0
3/29/2025 01:58:24.997,1.0,78.78884888,88.2342453,832.437561,0.0,0.0,0.0
3/29/2025 01:58:26.277,1.0,78.55854797,88.23970795,832.3787231,0.0,0.0,0.0
3/29/2025 01:58:27.557,1.0,78.76713562,88.22303772,832.1273804,0.0,0.0,0.0
3/29/2025 01:58:28.837,1.0,78.9831543,88.2324295,832.3168945,0.0,0.0,0.0
3/29/2025 01:58:30.117,1.0,78.67378998,88.22364807,832.192749,0.0,0.0,0.0
3/29/2025 01:58:31.397,1.0,78.70972443,88.2324295,832.1815186,0.0,0.0,0.0
3/29/2025 01:58:32.677,1.0,78.78156281,88.2333374,832.3829956,0.0,0.0,0.0
3/29/2025 01:58:33.957,1.0,78.81045532,88.22455597,831.9625854,0.0,0.0,0.0
3/29/2025 01:58:35.237,1.0,78.68805695,88.23606873,832.5587769,0.0,0.0,0.0
3/29/2025 01:58:36.517,1.0,78.76000977,88.22757721,832.3683472,0.0,0.0,0.0
3/29/2025 01:58:37.797,1.0,78.61600494,88.2324295,832.2136841,0.0,0.0,0.0
3/29/2025 01:58:39.077,1.0,78.68804932,88.23606873,832.2577515,0.0,0.0,0.0
3/29/2025 01:58:40.357,1.0,78.66667938,88.22091675,832.2254028,0.0,0.0,0.0
3/29/2025 01:58:41.637,1.0,78.96871948,88.23394012,831.9754028,0.0,0.0,0.0
3/29/2025 01:58:42.917,1.0,78.70252991,88.2303009,832.0002441,0.0,0.0,0.0
3/29/2025 01:58:44.197,1.0,78.6521759,88.22485352,831.8118286,0.0,0.0,0.0
3/29/2025 01:58:45.477,1.0,78.56583405,88.23485565,831.8535767,0.0,0.0,0.0
3/29/2025 01:58:46.757,1.0,78.46507263,88.23121643,831.8791504,0.0,0.0,0.0
3/29/2025 01:58:48.037,1.0,78.52268219,88.22364807,831.8233032,0.0,0.0,0.0
3/29/2025 01:58:49.317,1.0,78.68080902,88.23667145,832.0194092,0.0,0.0,0.0
3/29/2025 01:58:50.597,1.0,78.57296753,88.22848511,832.057251,0.0,0.0,0.0
3/29/2025 01:58:51.877,1.0,78.60181427,88.22727966,832.0714722,0.0,0.0,0.0
3/29/2025 01:58:53.157,1.0,78.60913086,88.22425079,832.2619629,0.0,0.0,0.0
3/29/2025 01:58:54.437,1.0,78.68813324,88.23091125,832.1824951,0.0,0.0,0.0
3/29/2025 01:58:55.717,1.0,78.67390442,88.23879242,831.9897461,0.0,0.0,0.0
3/29/2025 01:58:56.997,1.0,78.47229767,88.22303772,831.6245117,0.0,0.0,0.0
3/29/2025 01:58:58.277,1.0,78.41468048,88.23879242,831.9967041,0.0,0.0,0.0
3/29/2025 01:58:59.557,1.0,78.68808746,88.22515869,831.9716187,0.0,0.0,0.0
3/29/2025 01:59:00.837,1.0,78.8032074,88.24121094,831.914917,0.0,0.0,0.0
3/29/2025 01:59:02.117,1.0,78.45074463,88.23151398,831.7540894,0.0,0.0,0.0
3/29/2025 01:59:03.397,1.0,78.45789337,88.22939301,831.6481323,0.0,0.0,0.0
3/29/2025 01:59:04.677,1.0,78.70964813,88.22939301,831.9430542,0.0,0.0,0.0
3/29/2025 01:59:05.957,1.0,78.52987671,88.21879578,831.6473999,0.0,0.0,0.0
3/29/2025 01:59:07.237,1.0,78.52979279,88.24423981,831.8520508,0.0,0.0,0.0
3/29/2025 01:59:08.517,1.0,78.34993744,88.22212982,831.7460938,0.0,0.0,0.0
3/29/2025 01:59:09.797,1.0,78.32118988,88.19699097,831.4575806,0.0,0.0,0.0
3/29/2025 01:59:11.077,1.0,78.41468811,88.20184326,831.7055664,0.0,0.0,0.0
3/29/2025 01:59:12.357,1.0,78.31404877,88.16007233,830.9212646,0.0,0.0,0.0
3/29/2025 01:59:13.637,1.0,78.34272003,88.14737701,830.6954346,0.0,0.0,0.0
3/29/2025 01:59:14.917,1.0,78.27085114,88.12953949,830.873291,0.0,0.0,0.0
3/29/2025 01:59:16.197,1.0,78.56583405,88.14888763,831.3533936,0.0,0.0,0.0
3/29/2025 01:59:17.477,1.0,78.25654602,88.12530518,831.5045166,0.0,0.0,0.0
3/29/2025 01:59:18.757,1.0,78.39335632,88.15342712,832.0894775,0.0,0.0,0.0
3/29/2025 01:59:20.037,1.0,78.26373291,88.14797974,831.793335,0.0,0.0,0.0
3/29/2025 01:59:21.317,1.0,78.29237366,88.13588715,831.772522,0.0,0.0,0.0
3/29/2025 01:59:22.597,1.0,78.41466522,88.13619232,831.7459717,0.0,0.0,0.0
3/29/2025 01:59:23.877,1.0,78.32835388,88.14163208,831.583252,0.0,0.0,0.0
3/29/2025 01:59:25.157,1.0,78.52984619,88.15826416,832.1051636,0.0,0.0,0.0
3/29/2025 01:59:26.437,1.0,78.81759644,88.25091553,833.3598633,0.0,0.0,0.0
3/29/2025 01:59:27.717,1.0,78.91122437,88.32583618,834.3403931,0.0,0.0,0.0
3/29/2025 01:59:28.997,1.0,78.8822937,88.33433533,833.9760132,0.0,0.0,0.0
3/29/2025 01:59:30.277,1.0,79.12689209,88.38507843,834.1208496,0.0,0.0,0.0
3/29/2025 01:59:31.557,1.0,78.96878052,88.41001892,834.434021,0.0,0.0,0.0
3/29/2025 01:59:32.837,1.0,79.27806854,88.42005157,833.81427,0.0,0.0,0.0
3/29/2025 01:59:34.117,1.0,79.08388519,88.43649292,833.7647705,0.0,0.0,0.0
3/29/2025 01:59:35.397,1.0,79.17027283,88.46572876,833.9078979,0.0,0.0,0.0
3/29/2025 01:59:36.677,1.0,79.04788971,88.49526978,834.0684814,0.0,0.0,0.0
3/29/2025 01:59:37.957,1.0,79.16296387,88.50289154,834.0516357,0.0,0.0,0.0
3/29/2025 01:59:39.237,1.0,79.04792023,88.4821701,833.4611816,0.0,0.0,0.0
3/29/2025 01:59:40.517,1.0,79.23491669,88.49131012,833.4888916,0.0,0.0,0.0
3/29/2025 01:59:41.797,1.0,79.06225586,88.49253082,833.2235107,0.0,0.0,0.0
3/29/2025 01:59:43.077,1.0,79.09105682,88.49497223,832.9974365,0.0,0.0,0.0
3/29/2025 01:59:44.357,1.0,79.11263275,88.48826599,832.8582764,0.0,0.0,0.0
3/29/2025 01:59:45.637,1.0,79.21337891,88.4800415,832.6679688,0.0,0.0,0.0
3/29/2025 01:59:46.917,1.0,79.19892883,88.48278046,832.675293,0.0,0.0,0.0
3/29/2025 01:59:48.197,1.0,79.2061615,88.49800873,832.7545166,0.0,0.0,0.0
3/29/2025 01:59:49.477,1.0,79.05506897,88.48582458,832.7854004,0.0,0.0,0.0
3/29/2025 01:59:50.757,1.0,79.00463867,88.48643494,832.4917603,0.0,0.0,0.0
3/29/2025 01:59:52.037,1.0,79.09091949,88.48826599,832.5952148,0.0,0.0,0.0
3/29/2025 01:59:53.317,1.0,79.07665253,88.48278046,832.6213379,0.0,0.0,0.0
3/29/2025 01:59:54.597,1.0,78.90402222,88.4961853,832.7889404,0.0,0.0,0.0
3/29/2025 01:59:55.877,1.0,79.24221802,88.50959778,832.9510498,0.0,0.0,0.0
3/29/2025 01:59:57.157,1.0,79.11973572,88.50959778,832.8728638,0.0,0.0,0.0
3/29/2025 01:59:58.437,1.0,79.20622253,88.52484131,833.098877,0.0,0.0,0.0
3/29/2025 01:59:59.717,1.0,79.03342438,88.52758789,832.8879395,0.0,0.0,0.0
3/29/2025 02:00:00.997,1.0,79.10549164,88.50380707,832.44104,0.0,0.0,0.0
3/29/2025 02:00:02.277,1.0,79.09822845,88.52636719,832.7572632,0.0,0.0,0.0
3/29/2025 02:00:03.557,1.0,78.99034119,88.50868988,832.5957642,0.0,0.0,0.0
3/29/2025 02:00:04.837,1.0,78.98311615,88.52393341,832.9091797,0.0,0.0,0.0
3/29/2025 02:00:06.117,1.0,78.90393829,88.52545929,833.0418091,0.0,0.0,0.0
3/29/2025 02:00:07.397,1.0,79.11992645,88.51478577,832.4144897,0.0,0.0,0.0
3/29/2025 02:00:08.677,1.0,79.00470734,88.52423859,832.8827515,0.0,0.0,0.0
3/29/2025 02:00:09.957,1.0,78.91848755,88.51325989,832.4022217,0.0,0.0,0.0
3/29/2025 02:00:11.237,1.0,79.04785919,88.51325989,832.5305176,0.0,0.0,0.0
3/29/2025 02:00:12.517,1.0,78.84658051,88.49680328,832.3533325,0.0,0.0,0.0
3/29/2025 02:00:13.797,1.0,78.84635925,88.46297455,831.9199829,0.0,0.0,0.0
3/29/2025 02:00:15.077,1.0,78.68811035,88.45018768,832.144104,0.0,0.0,0.0
3/29/2025 02:00:16.357,1.0,78.83200836,88.43314362,832.0430908,0.0,0.0,0.0
3/29/2025 02:00:17.637,1.0,78.88956451,88.43344879,832.2732544,0.0,0.0,0.0
3/29/2025 02:00:18.917,1.0,78.66651917,88.42887878,832.1873169,0.0,0.0,0.0
3/29/2025 02:00:20.197,1.0,78.80327606,88.43040466,832.0612793,0.0,0.0,0.0
3/29/2025 02:00:21.477,1.0,78.80330658,88.42371368,832.1427002,0.0,0.0,0.0
3/29/2025 02:00:22.757,1.0,78.7312851,88.42035675,832.097229,0.0,0.0,0.0
3/29/2025 02:00:24.037,1.0,78.57299042,88.40880585,832.0861816,0.0,0.0,0.0
3/29/2025 02:00:25.317,1.0,78.81764984,88.3820343,831.8937988,0.0,0.0,0.0
3/29/2025 02:00:26.597,1.0,78.58734894,88.38447571,832.0389404,0.0,0.0,0.0
3/29/2025 02:00:27.877,1.0,78.52269745,88.38052368,831.9866943,0.0,0.0,0.0
3/29/2025 02:00:29.157,1.0,78.55861664,88.36896515,832.1420898,0.0,0.0,0.0
3/29/2025 02:00:30.437,1.0,78.29934692,88.32644653,831.8205566,0.0,0.0,0.0
3/29/2025 02:00:31.717,1.0,78.40746307,88.29639435,831.6763916,0.0,0.0,0.0
3/29/2025 02:00:32.997,1.0,78.41471863,88.31764221,832.1086426,0.0,0.0,0.0
3/29/2025 02:00:34.277,1.0,78.26358795,88.29518127,831.7404175,0.0,0.0,0.0
3/29/2025 02:00:35.557,1.0,78.4291153,88.30610657,831.9125366,0.0,0.0,0.0
3/29/2025 02:00:36.837,1.0,78.40772247,88.31764221,832.3969727,0.0,0.0,0.0
3/29/2025 02:00:38.117,1.0,78.5875473,88.30519867,832.2510986,0.0,0.0,0.0
3/29/2025 02:00:39.397,1.0,78.63056183,88.31248474,832.3471069,0.0,0.0,0.0
3/29/2025 02:00:40.677,1.0,78.5297699,88.29943848,832.008667,0.0,0.0,0.0
3/29/2025 02:00:41.957,1.0,78.55140686,88.30883789,832.2994385,0.0,0.0,0.0
3/29/2025 02:00:43.237,1.0,78.4577713,88.30610657,832.2964478,0.0,0.0,0.0
3/29/2025 02:00:44.517,1.0,78.50815582,88.30974579,832.3615723,0.0,0.0,0.0
3/29/2025 02:00:45.797,1.0,78.74568939,88.37019348,832.9898071,0.0,0.0,0.0
3/29/2025 02:00:47.077,1.0,78.83931732,88.40911102,833.5615845,0.0,0.0,0.0
3/29/2025 02:00:48.357,1.0,78.67378235,88.43649292,833.8545532,0.0,0.0,0.0
3/29/2025 02:00:49.637,1.0,78.70253754,88.44287872,833.7962036,0.0,0.0,0.0
3/29/2025 02:00:50.917,1.0,78.90395355,88.44287872,833.4274292,0.0,0.0,0.0
3/29/2025 02:00:52.197,1.0,78.90403748,88.47454834,833.8417358,0.0,0.0,0.0
3/29/2025 02:00:53.477,1.0,79.06225586,88.48551941,833.6748047,0.0,0.0,0.0
3/29/2025 02:00:54.757,1.0,79.03336334,88.51600647,833.6738281,0.0,0.0,0.0
3/29/2025 02:00:56.037,1.0,78.88939667,88.49436188,833.1813354,0.0,0.0,0.0
3/29/2025 02:00:57.317,1.0,78.95428467,88.5080719,833.2108154,0.0,0.0,0.0
3/29/2025 02:00:58.597,1.0,78.81755066,88.50014496,833.0479736,0.0,0.0,0.0
3/29/2025 02:00:59.877,1.0,78.88233185,88.50350189,833.289917,0.0,0.0,0.0
3/29/2025 02:01:01.157,1.0,78.86798096,88.49588013,833.1322021,0.0,0.0,0.0
3/29/2025 02:01:02.437,1.0,78.95433807,88.49832916,832.9275513,0.0,0.0,0.0
3/29/2025 02:01:03.717,1.0,78.91842651,88.507164,833.1384277,0.0,0.0,0.0
3/29/2025 02:01:04.997,1.0,78.85359955,88.48400116,832.8172607,0.0,0.0,0.0
3/29/2025 02:01:06.277,1.0,78.82483673,88.50533295,833.0678711,0.0,0.0,0.0
3/29/2025 02:01:07.557,1.0,78.83917236,88.50350189,832.6622314,0.0,0.0,0.0
3/29/2025 02:01:08.837,1.0,78.93267059,88.48643494,832.5774536,0.0,0.0,0.0
3/29/2025 02:01:10.117,1.0,79.01900482,88.50319672,832.8737793,0.0,0.0,0.0
3/29/2025 02:01:11.397,1.0,79.04070282,88.50502777,833.0319824,0.0,0.0,0.0
3/29/2025 02:01:12.677,1.0,78.94000244,88.49588013,832.6635132,0.0,0.0,0.0
3/29/2025 02:01:13.957,1.0,78.91118622,88.50380707,832.5026855,0.0,0.0,0.0
3/29/2025 02:01:15.237,1.0,78.8032074,88.50624084,832.8252563,0.0,0.0,0.0
3/29/2025 02:01:16.517,1.0,78.74569702,88.4916153,832.4514771,0.0,0.0,0.0
3/29/2025 02:01:17.797,1.0,78.9182663,88.49344635,832.3618774,0.0,0.0,0.0
3/29/2025 02:01:19.077,1.0,78.88943481,88.50746155,832.8433228,0.0,0.0,0.0
3/29/2025 02:01:20.357,1.0,78.68812561,88.50045776,832.7054443,0.0,0.0,0.0
3/29/2025 02:01:21.637,1.0,78.74554443,88.49557495,832.7445679,0.0,0.0,0.0
3/29/2025 02:01:22.917,1.0,78.96868896,88.50136566,832.9025269,0.0,0.0,0.0
3/29/2025 02:01:24.197,1.0,78.74556732,88.49314117,832.6170654,0.0,0.0,0.0
3/29/2025 02:01:25.477,1.0,78.86057281,88.49710083,832.4512329,0.0,0.0,0.0
3/29/2025 02:01:26.757,1.0,78.85366058,88.50410461,832.6248169,0.0,0.0,0.0
3/29/2025 02:01:28.037,1.0,78.75998688,88.47485352,832.4362793,0.0,0.0,0.0
3/29/2025 02:01:29.317,1.0,78.61607361,88.4800415,832.1925659,0.0,0.0,0.0
3/29/2025 02:01:30.597,1.0,78.70254517,88.47943115,832.3220825,0.0,0.0,0.0
3/29/2025 02:01:31.877,1.0,78.78884125,88.47485352,832.6802368,0.0,0.0,0.0
3/29/2025 02:01:33.157,1.0,78.66649628,88.48764801,832.8008423,0.0,0.0,0.0
3/29/2025 02:01:34.437,1.0,78.45781708,88.46572876,832.4611206,0.0,0.0,0.0
3/29/2025 02:01:35.717,1.0,78.68810272,88.47333527,832.5637817,0.0,0.0,0.0
3/29/2025 02:01:36.997,1.0,78.36437988,88.45597076,832.3469238,0.0,0.0,0.0
3/29/2025 02:01:38.277,1.0,78.61626434,88.44654083,832.0710449,0.0,0.0,0.0
3/29/2025 02:01:39.557,1.0,78.57313538,88.45809937,832.3151855,0.0,0.0,0.0
3/29/2025 02:01:40.837,1.0,78.5803299,88.44106293,832.288269,0.0,0.0,0.0
3/29/2025 02:01:42.117,1.0,78.61618805,88.45111084,832.2919312,0.0,0.0,0.0
3/29/2025 02:01:43.397,1.0,78.51542664,88.41975403,832.0047607,0.0,0.0,0.0
3/29/2025 02:01:44.677,1.0,78.37145996,88.40697479,831.9438477,0.0,0.0,0.0
3/29/2025 02:01:45.957,1.0,78.60168457,88.38538361,831.8623047,0.0,0.0,0.0
3/29/2025 02:01:47.237,1.0,78.63771057,88.40850067,832.1573486,0.0,0.0,0.0
3/29/2025 02:01:48.517,1.0,78.63047791,88.40211487,832.2192383,0.0,0.0,0.0
3/29/2025 02:01:49.797,1.0,78.51538086,88.39450836,832.0795898,0.0,0.0,0.0
3/29/2025 02:01:51.077,1.0,78.48674774,88.39907074,831.9238892,0.0,0.0,0.0
3/29/2025 02:01:52.357,1.0,78.58027649,88.39511871,832.0418701,0.0,0.0,0.0
3/29/2025 02:01:53.637,1.0,78.58030701,88.40576172,832.3746948,0.0,0.0,0.0
3/29/2025 02:01:54.917,1.0,78.5298233,88.39511871,832.5822754,0.0,0.0,0.0
3/29/2025 02:01:56.197,1.0,78.76711273,88.40911102,832.8834229,0.0,0.0,0.0
3/29/2025 02:01:57.477,1.0,78.81774902,88.45902252,833.7282715,0.0,0.0,0.0
3/29/2025 02:01:58.757,1.0,78.77438354,88.48278046,833.732605,0.0,0.0,0.0
3/29/2025 02:02:00.037,1.0,78.91840363,88.50502777,833.6072388,0.0,0.0,0.0
3/29/2025 02:02:01.317,1.0,78.81767273,88.52301025,833.480835,0.0,0.0,0.0
3/29/2025 02:02:02.597,1.0,78.80349731,88.51508331,833.3467407,0.0,0.0,0.0
3/29/2025 02:02:03.877,1.0,78.98312378,88.52453613,833.6658936,0.0,0.0,0.0
3/29/2025 02:02:05.157,1.0,78.81764984,88.54039764,833.7835693,0.0,0.0,0.0
3/29/2025 02:02:06.437,1.0,78.81761169,88.53918457,833.5137329,0.0,0.0,0.0
3/29/2025 02:02:07.717,1.0,78.80321503,88.52057648,832.7545776,0.0,0.0,0.0
3/29/2025 02:02:08.997,1.0,78.91109467,88.53796387,833.1541138,0.0,0.0,0.0
3/29/2025 02:02:10.277,1.0,78.70957947,88.5422287,832.9372559,0.0,0.0,0.0
3/29/2025 02:02:11.557,1.0,78.88249969,88.5535202,832.9978027,0.0,0.0,0.0
3/29/2025 02:02:12.437,1.0,78.81040192,88.55413055,833.1099854,0.0,0.0,0.0
3/29/2025 02:02:12.477,1.0,78.93278503,88.55749512,833.2098389,0.0,0.0,0.0
3/29/2025 02:02:12.517,1.0,78.91835022,88.55016327,833.1387329,0.0,0.0,0.0
3/29/2025 02:02:12.557,1.0,78.74565887,88.55291748,833.1390381,0.0,0.0,0.0
3/29/2025 02:02:12.597,1.0,78.7384491,88.55444336,833.0681152,0.0,0.0,0.0
3/29/2025 02:02:12.637,1.0,78.91834259,88.55535126,833.1538696,0.0,0.0,0.0
3/29/2025 02:02:12.677,1.0,78.86789703,88.54986572,833.0397339,0.0,0.0,0.0
3/29/2025 02:02:12.717,1.0,78.7600708,88.55321503,833.0964355,0.0,0.0,0.0
3/29/2025 02:02:12.757,1.0,78.93998718,88.55382538,833.168335,0.0,0.0,0.0
3/29/2025 02:02:12.797,1.0,79.0118866,88.55413055,833.197998,0.0,0.0,0.0
3/29/2025 02:02:12.837,1.0,78.90391541,88.54741669,833.2541504,0.0,0.0,0.0
3/29/2025 02:02:12.877,1.0,78.7959671,88.54986572,833.1384888,0.0,0.0,0.0
3/29/2025 02:02:12.917,1.0,78.95431519,88.54925537,833.2546997,0.0,0.0,0.0
3/29/2025 02:02:12.957,1.0,78.79610443,88.55016327,833.1968384,0.0,0.0,0.0
3/29/2025 02:02:12.997,1.0,78.68813324,88.5434494,833.1384277,0.0,0.0,0.0
3/29/2025 02:02:13.037,1.0,78.8032074,88.54558563,833.1669312,0.0,0.0,0.0
3/29/2025 02:02:13.077,1.0,78.87511444,88.54680634,833.1948853,0.0,0.0,0.0
